dataset,numelements,hash,reducer,nanoseconds_total,nanoseconds_per_key,benchmark_repeat_cnt
books_200M_uint32,199999999,city128_upp,fastrange32,1006693924,5.033470,10
gapped_1percent_200M_uint64,200000000,city128_upp,fastrange32,1015756654,5.078783,10
osm_cellids_200M_uint64,200000000,city128_upp,fast_modulo,1077827296,5.389136,10
consecutive_200M_uint64,200000000,city128_upp,fastrange32,1026900724,5.134504,10
books_200M_uint32,199999999,city128_upp,fastrange64,1010386247,5.051931,10
gapped_1percent_200M_uint64,200000000,city128_upp,fastrange64,1007703718,5.038519,10
consecutive_200M_uint64,200000000,city128_upp,fastrange64,1013622581,5.068113,10
osm_cellids_200M_uint64,200000000,city128_upp,branchless_fast_modulo,1171130961,5.855655,10
books_200M_uint32,199999999,city128_upp,modulo,2093293907,10.466470,10
osm_cellids_200M_uint64,200000000,city128_xor,do_nothing,1198117638,5.990588,10
gapped_1percent_200M_uint64,200000000,city128_upp,modulo,2088972295,10.444861,10
consecutive_200M_uint64,200000000,city128_upp,modulo,2087380121,10.436901,10
books_200M_uint32,199999999,city128_upp,fast_modulo,1145308417,5.726542,10
osm_cellids_200M_uint64,200000000,city128_xor,fastrange32,1259273861,6.296369,10
gapped_1percent_200M_uint64,200000000,city128_upp,fast_modulo,1124724427,5.623622,10
consecutive_200M_uint64,200000000,city128_upp,fast_modulo,1126192640,5.630963,10
books_200M_uint32,199999999,city128_upp,branchless_fast_modulo,1217316158,6.086581,10
osm_cellids_200M_uint64,200000000,city128_xor,fastrange64,1262104930,6.310525,10
gapped_1percent_200M_uint64,200000000,city128_upp,branchless_fast_modulo,1242649671,6.213248,10
consecutive_200M_uint64,200000000,city128_upp,branchless_fast_modulo,1219562815,6.097814,10
books_200M_uint32,199999999,city128_xor,do_nothing,1237623409,6.188117,10
gapped_1percent_200M_uint64,200000000,city128_xor,do_nothing,1238296129,6.191481,10
consecutive_200M_uint64,200000000,city128_xor,do_nothing,1261315365,6.306577,10
books_200M_uint32,199999999,city128_xor,fastrange32,1318771716,6.593859,10
osm_cellids_200M_uint64,200000000,city128_xor,modulo,2386347965,11.931740,10
gapped_1percent_200M_uint64,200000000,city128_xor,fastrange32,1317629999,6.588150,10
consecutive_200M_uint64,200000000,city128_xor,fastrange32,1314998630,6.574993,10
books_200M_uint32,199999999,city128_xor,fastrange64,1325129176,6.625646,10
osm_cellids_200M_uint64,200000000,city128_xor,fast_modulo,1465573415,7.327867,10
gapped_1percent_200M_uint64,200000000,city128_xor,fastrange64,1314988483,6.574942,10
consecutive_200M_uint64,200000000,city128_xor,fastrange64,1317435982,6.587180,10
osm_cellids_200M_uint64,200000000,city128_xor,branchless_fast_modulo,1554237565,7.771188,10
books_200M_uint32,199999999,city128_xor,modulo,2528263676,12.641318,10
gapped_1percent_200M_uint64,200000000,city128_xor,modulo,2534740682,12.673703,10
osm_cellids_200M_uint64,200000000,city128_city,do_nothing,1535439859,7.677199,10
consecutive_200M_uint64,200000000,city128_xor,modulo,2517646210,12.588231,10
books_200M_uint32,199999999,city128_xor,fast_modulo,1507980005,7.539900,10
gapped_1percent_200M_uint64,200000000,city128_xor,fast_modulo,1500913074,7.504565,10
consecutive_200M_uint64,200000000,city128_xor,fast_modulo,1516466088,7.582330,10
osm_cellids_200M_uint64,200000000,city128_city,fastrange32,1644453590,8.222268,10
books_200M_uint32,199999999,city128_xor,branchless_fast_modulo,1632691907,8.163460,10
gapped_1percent_200M_uint64,200000000,city128_xor,branchless_fast_modulo,1632812404,8.164062,10
consecutive_200M_uint64,200000000,city128_xor,branchless_fast_modulo,1631919712,8.159599,10
osm_cellids_200M_uint64,200000000,city128_city,fastrange64,1655976986,8.279885,10
books_200M_uint32,199999999,city128_city,do_nothing,1631826487,8.159132,10
gapped_1percent_200M_uint64,200000000,city128_city,do_nothing,1603634973,8.018175,10
consecutive_200M_uint64,200000000,city128_city,do_nothing,1604893530,8.024468,10
books_200M_uint32,199999999,city128_city,fastrange32,1715026299,8.575132,10
osm_cellids_200M_uint64,200000000,city128_city,modulo,2698639660,13.493198,10
gapped_1percent_200M_uint64,200000000,city128_city,fastrange32,1740926955,8.704635,10
consecutive_200M_uint64,200000000,city128_city,fastrange32,1724742355,8.623712,10
books_200M_uint32,199999999,city128_city,fastrange64,1717670468,8.588352,10
gapped_1percent_200M_uint64,200000000,city128_city,fastrange64,1717715205,8.588576,10
osm_cellids_200M_uint64,200000000,city128_city,fast_modulo,1771548128,8.857741,10
consecutive_200M_uint64,200000000,city128_city,fastrange64,1730759481,8.653797,10
osm_cellids_200M_uint64,200000000,city128_city,branchless_fast_modulo,1893225742,9.466129,10
books_200M_uint32,199999999,city128_city,modulo,2874449463,14.372247,10
gapped_1percent_200M_uint64,200000000,city128_city,modulo,2849414730,14.247074,10
consecutive_200M_uint64,200000000,city128_city,modulo,2852313309,14.261567,10
books_200M_uint32,199999999,city128_city,fast_modulo,1857235879,9.286179,10
gapped_1percent_200M_uint64,200000000,city128_city,fast_modulo,1883577170,9.417886,10
consecutive_200M_uint64,200000000,city128_city,fast_modulo,1867566607,9.337833,10
osm_cellids_200M_uint64,200000000,meow64_low,do_nothing,3599357901,17.996790,10
books_200M_uint32,199999999,city128_city,branchless_fast_modulo,1967215107,9.836076,10
gapped_1percent_200M_uint64,200000000,city128_city,branchless_fast_modulo,1968401172,9.842006,10
consecutive_200M_uint64,200000000,city128_city,branchless_fast_modulo,1982495345,9.912477,10
osm_cellids_200M_uint64,200000000,meow64_low,fastrange32,3795694916,18.978475,10
books_200M_uint32,199999999,meow64_low,do_nothing,3831217672,19.156088,10
gapped_1percent_200M_uint64,200000000,meow64_low,do_nothing,3824683991,19.123420,10
consecutive_200M_uint64,200000000,meow64_low,do_nothing,3805905153,19.029526,10
osm_cellids_200M_uint64,200000000,meow64_low,fastrange64,3782955905,18.914780,10
books_200M_uint32,199999999,meow64_low,fastrange32,3983749210,19.918746,10
gapped_1percent_200M_uint64,200000000,meow64_low,fastrange32,3981704959,19.908525,10
consecutive_200M_uint64,200000000,meow64_low,fastrange32,4001062284,20.005311,10
books_200M_uint32,199999999,meow64_low,fastrange64,4012898925,20.064495,10
gapped_1percent_200M_uint64,200000000,meow64_low,fastrange64,4013740990,20.068705,10
osm_cellids_200M_uint64,200000000,meow64_low,modulo,5541233889,27.706169,10
consecutive_200M_uint64,200000000,meow64_low,fastrange64,4015378354,20.076892,10
osm_cellids_200M_uint64,200000000,meow64_low,fast_modulo,4063300800,20.316504,10
books_200M_uint32,199999999,meow64_low,modulo,5869185421,29.345927,10
gapped_1percent_200M_uint64,200000000,meow64_low,modulo,5865254371,29.326272,10
consecutive_200M_uint64,200000000,meow64_low,modulo,5858567419,29.292837,10
osm_cellids_200M_uint64,200000000,meow64_low,branchless_fast_modulo,4222613412,21.113067,10
books_200M_uint32,199999999,meow64_low,fast_modulo,4294487550,21.472438,10
gapped_1percent_200M_uint64,200000000,meow64_low,fast_modulo,4265938021,21.329690,10
consecutive_200M_uint64,200000000,meow64_low,fast_modulo,4271188974,21.355945,10
osm_cellids_200M_uint64,200000000,meow64_upp,do_nothing,3628227552,18.141138,10
books_200M_uint32,199999999,meow64_low,branchless_fast_modulo,4432163033,22.160815,10
gapped_1percent_200M_uint64,200000000,meow64_low,branchless_fast_modulo,4453337599,22.266688,10
consecutive_200M_uint64,200000000,meow64_low,branchless_fast_modulo,4453288359,22.266442,10
osm_cellids_200M_uint64,200000000,meow64_upp,fastrange32,3849040851,19.245204,10
books_200M_uint32,199999999,meow64_upp,do_nothing,3868312613,19.341563,10
gapped_1percent_200M_uint64,200000000,meow64_upp,do_nothing,3861636808,19.308184,10
consecutive_200M_uint64,200000000,meow64_upp,do_nothing,3847960921,19.239805,10
osm_cellids_200M_uint64,200000000,meow64_upp,fastrange64,3837462618,19.187313,10
books_200M_uint32,199999999,meow64_upp,fastrange32,4058576705,20.292884,10
gapped_1percent_200M_uint64,200000000,meow64_upp,fastrange32,4038447314,20.192237,10
consecutive_200M_uint64,200000000,meow64_upp,fastrange32,4051182824,20.255914,10
osm_cellids_200M_uint64,200000000,meow64_upp,modulo,5563510765,27.817554,10
books_200M_uint32,199999999,meow64_upp,fastrange64,4069324689,20.346624,10
gapped_1percent_200M_uint64,200000000,meow64_upp,fastrange64,4081003780,20.405019,10
consecutive_200M_uint64,200000000,meow64_upp,fastrange64,4080028965,20.400145,10
osm_cellids_200M_uint64,200000000,meow64_upp,fast_modulo,4124091146,20.620456,10
books_200M_uint32,199999999,meow64_upp,modulo,5876262593,29.381313,10
gapped_1percent_200M_uint64,200000000,meow64_upp,modulo,5873141334,29.365707,10
consecutive_200M_uint64,200000000,meow64_upp,modulo,5874962048,29.374810,10
osm_cellids_200M_uint64,200000000,meow64_upp,branchless_fast_modulo,4298559270,21.492796,10
osm_cellids_200M_uint64,200000000,aqua64,do_nothing,262852254,1.314261,10
osm_cellids_200M_uint64,200000000,aqua64,fastrange32,270835531,1.354178,10
osm_cellids_200M_uint64,200000000,aqua64,fastrange64,272336177,1.361681,10
osm_cellids_200M_uint64,200000000,aqua64,modulo,1399426753,6.997134,10
osm_cellids_200M_uint64,200000000,aqua64,fast_modulo,296992662,1.484963,10
books_200M_uint32,199999999,meow64_upp,fast_modulo,4361699152,21.808496,10
osm_cellids_200M_uint64,200000000,aqua64,branchless_fast_modulo,378195221,1.890976,10
gapped_1percent_200M_uint64,200000000,meow64_upp,fast_modulo,4347494281,21.737471,10
osm_cellids_200M_uint64,200000000,aqua64,do_nothing,265378368,1.326892,10
osm_cellids_200M_uint64,200000000,aqua64,fastrange32,276115662,1.380578,10
consecutive_200M_uint64,200000000,meow64_upp,fast_modulo,4329335347,21.646677,10
osm_cellids_200M_uint64,200000000,aqua64,fastrange64,275068090,1.375340,10
osm_cellids_200M_uint64,200000000,aqua64,modulo,1405683644,7.028418,10
osm_cellids_200M_uint64,200000000,aqua64,fast_modulo,348313109,1.741566,10
osm_cellids_200M_uint64,200000000,aqua64,branchless_fast_modulo,417961947,2.089810,10
books_200M_uint32,199999999,meow64_upp,branchless_fast_modulo,4528674897,22.643375,10
gapped_1percent_200M_uint64,200000000,meow64_upp,branchless_fast_modulo,4517897059,22.589485,10
books_200M_uint32,199999999,aqua64,do_nothing,252758579,1.263793,10
gapped_1percent_200M_uint64,200000000,aqua64,do_nothing,246845477,1.234227,10
books_200M_uint32,199999999,aqua64,fastrange32,249485365,1.247427,10
gapped_1percent_200M_uint64,200000000,aqua64,fastrange32,252646270,1.263231,10
books_200M_uint32,199999999,aqua64,fastrange64,250970649,1.254853,10
consecutive_200M_uint64,200000000,meow64_upp,branchless_fast_modulo,4533726501,22.668633,10
gapped_1percent_200M_uint64,200000000,aqua64,fastrange64,253831879,1.269159,10
consecutive_200M_uint64,200000000,aqua64,do_nothing,250047257,1.250236,10
consecutive_200M_uint64,200000000,aqua64,fastrange32,253384452,1.266922,10
consecutive_200M_uint64,200000000,aqua64,fastrange64,252545595,1.262728,10
books_200M_uint32,199999999,aqua64,modulo,1476308641,7.381543,10
gapped_1percent_200M_uint64,200000000,aqua64,modulo,1491532133,7.457661,10
books_200M_uint32,199999999,aqua64,fast_modulo,275872810,1.379364,10
gapped_1percent_200M_uint64,200000000,aqua64,fast_modulo,280891583,1.404458,10
books_200M_uint32,199999999,aqua64,branchless_fast_modulo,382814238,1.914071,10
consecutive_200M_uint64,200000000,aqua64,modulo,1471353634,7.356768,10
books_200M_uint32,199999999,aqua64,do_nothing,249506994,1.247535,10
gapped_1percent_200M_uint64,200000000,aqua64,branchless_fast_modulo,382853475,1.914267,10
consecutive_200M_uint64,200000000,aqua64,fast_modulo,281190981,1.405955,10
books_200M_uint32,199999999,aqua64,fastrange32,256012087,1.280060,10
gapped_1percent_200M_uint64,200000000,aqua64,do_nothing,253936009,1.269680,10
books_200M_uint32,199999999,aqua64,fastrange64,254547966,1.272740,10
gapped_1percent_200M_uint64,200000000,aqua64,fastrange32,255185710,1.275929,10
consecutive_200M_uint64,200000000,aqua64,branchless_fast_modulo,385317013,1.926585,10
gapped_1percent_200M_uint64,200000000,aqua64,fastrange64,254946625,1.274733,10
consecutive_200M_uint64,200000000,aqua64,do_nothing,256984733,1.284924,10
consecutive_200M_uint64,200000000,aqua64,fastrange32,259145228,1.295726,10
consecutive_200M_uint64,200000000,aqua64,fastrange64,258762678,1.293813,10
books_200M_uint32,199999999,aqua64,modulo,1480671135,7.403356,10
gapped_1percent_200M_uint64,200000000,aqua64,modulo,1478083302,7.390417,10
books_200M_uint32,199999999,aqua64,fast_modulo,324281752,1.621409,10
gapped_1percent_200M_uint64,200000000,aqua64,fast_modulo,320755994,1.603780,10
books_200M_uint32,199999999,aqua64,branchless_fast_modulo,394996095,1.974980,10
consecutive_200M_uint64,200000000,aqua64,modulo,1484534776,7.422674,10
gapped_1percent_200M_uint64,200000000,aqua64,branchless_fast_modulo,403412969,2.017065,10
consecutive_200M_uint64,200000000,aqua64,fast_modulo,312993664,1.564968,10
consecutive_200M_uint64,200000000,aqua64,branchless_fast_modulo,388485405,1.942427,10
