hash,min,max,std_dev,empty_buckets,empty_buckets_percent,colliding_buckets,colliding_buckets_percent,total_colliding_keys,total_colliding_keys_percent,nanoseconds_total,nanoseconds_per_key,load_factor,reducer,dataset,numelements
xxh3_128_low,0,8,1.00007,242621372,0.606553,36086901,0.0902173,78708273,0.393541,9533552000,47.6678,0.5,fast_modulo,fb_200M_uint64.ds,200000000
xxh3_128_low,0,8,1.00007,242621372,0.606553,36086901,0.0902173,78708273,0.393541,9388908000,46.9445,0.5,branchless_fast_modulo,fb_200M_uint64.ds,200000000
xxh3_128_upp,0,10,1.00039,242658584,0.606646,36101813,0.0902545,78760397,0.393802,7909764000,39.5488,0.5,fastrange32,fb_200M_uint64.ds,200000000
xxh3_128_upp,0,9,0.999908,242601976,0.606505,36076136,0.0901903,78678112,0.393391,8463098000,42.3155,0.5,fastrange64,fb_200M_uint64.ds,200000000
xxh3_128_upp,0,9,0.99999,242609954,0.606525,36080121,0.0902003,78690075,0.39345,11573244000,57.8662,0.5,modulo,fb_200M_uint64.ds,200000000
xxh3_128_upp,0,9,0.99999,242609954,0.606525,36080121,0.0902003,78690075,0.39345,9690669000,48.4533,0.5,fast_modulo,fb_200M_uint64.ds,200000000
xxh3_128_upp,0,9,0.99999,242609954,0.606525,36080121,0.0902003,78690075,0.39345,9264891000,46.3245,0.5,branchless_fast_modulo,fb_200M_uint64.ds,200000000
xxh3_128_xor,0,8,1.00051,242673587,0.606684,36112142,0.0902804,78785729,0.393929,8348342000,41.7417,0.5,fastrange32,fb_200M_uint64.ds,200000000
xxh3_128_xor,0,8,1.00005,242617586,0.606544,36083070,0.0902077,78700656,0.393503,8368989000,41.8449,0.5,fastrange64,fb_200M_uint64.ds,200000000
xxh3_128_xor,0,8,0.999979,242608640,0.606522,36078594,0.0901965,78687234,0.393436,11765210000,58.826,0.5,modulo,fb_200M_uint64.ds,200000000
xxh3_128_xor,0,8,0.999979,242608640,0.606522,36078594,0.0901965,78687234,0.393436,9791093000,48.9555,0.5,fast_modulo,fb_200M_uint64.ds,200000000
xxh3_128_xor,0,8,0.999979,242608640,0.606522,36078594,0.0901965,78687234,0.393436,9467798000,47.339,0.5,branchless_fast_modulo,fb_200M_uint64.ds,200000000
xxh3_128_city,0,9,1.00042,242663193,0.606658,36107104,0.0902678,78770297,0.393851,9690002000,48.45,0.5,fastrange32,fb_200M_uint64.ds,200000000
xxh3_128_city,0,8,1.00001,242611155,0.606528,36077441,0.0901936,78688596,0.393443,9635080000,48.1754,0.5,fastrange64,fb_200M_uint64.ds,200000000
xxh3_128_city,0,9,1.00002,242617148,0.606543,36086088,0.0902152,78703236,0.393516,12247795000,61.239,0.5,modulo,fb_200M_uint64.ds,200000000
xxh3_128_city,0,9,1.00002,242617148,0.606543,36086088,0.0902152,78703236,0.393516,9562832000,47.8142,0.5,fast_modulo,fb_200M_uint64.ds,200000000
xxh3_128_city,0,9,1.00002,242617148,0.606543,36086088,0.0902152,78703236,0.393516,9614918000,48.0746,0.5,branchless_fast_modulo,fb_200M_uint64.ds,200000000
tabulation_small64,0,708,1.19043,250742843,0.626857,37476655,0.0936916,88219498,0.441097,8041797000,40.209,0.5,fastrange32,fb_200M_uint64.ds,200000000
tabulation_small64,0,706,1.18997,250694920,0.626737,37451465,0.0936287,88146385,0.440732,8690819000,43.4541,0.5,fastrange64,fb_200M_uint64.ds,200000000
tabulation_small64,0,707,1.19021,250703643,0.626759,37449889,0.0936247,88153532,0.440768,11410144000,57.0507,0.5,modulo,fb_200M_uint64.ds,200000000
tabulation_small64,0,707,1.19021,250703643,0.626759,37449889,0.0936247,88153532,0.440768,8734333000,43.6717,0.5,fast_modulo,fb_200M_uint64.ds,200000000
tabulation_small64,0,707,1.19021,250703643,0.626759,37449889,0.0936247,88153532,0.440768,9038081000,45.1904,0.5,branchless_fast_modulo,fb_200M_uint64.ds,200000000
tabulation_large64,0,8,1.00038,242655833,0.60664,36099868,0.0902497,78755701,0.393779,8057722000,40.2886,0.5,fastrange32,fb_200M_uint64.ds,200000000
tabulation_large64,0,9,1.00001,242610502,0.606526,36077809,0.0901945,78688311,0.393442,10910054000,54.5503,0.5,fastrange64,fb_200M_uint64.ds,200000000
tabulation_large64,0,8,0.999999,242611205,0.606528,36080075,0.0902002,78691280,0.393456,12686748000,63.4337,0.5,modulo,fb_200M_uint64.ds,200000000
tabulation_large64,0,8,0.999999,242611205,0.606528,36080075,0.0902002,78691280,0.393456,8811252000,44.0563,0.5,fast_modulo,fb_200M_uint64.ds,200000000
tabulation_large64,0,8,0.999999,242611205,0.606528,36080075,0.0902002,78691280,0.393456,9072258000,45.3613,0.5,branchless_fast_modulo,fb_200M_uint64.ds,200000000
city64,0,9,1.0004,242659763,0.606649,36104956,0.0902624,78764719,0.393824,7374668000,36.8733,0.5,fastrange32,fb_200M_uint64.ds,200000000
city64,0,9,1.00004,242618036,0.606545,36085295,0.0902132,78703331,0.393517,7828385000,39.1419,0.5,fastrange64,fb_200M_uint64.ds,200000000
city64,0,9,1.00001,242614205,0.606536,36083660,0.0902092,78697865,0.393489,10890214000,54.4511,0.5,modulo,fb_200M_uint64.ds,200000000
city64,0,9,1.00001,242614205,0.606536,36083660,0.0902092,78697865,0.393489,7795704000,38.9785,0.5,fast_modulo,fb_200M_uint64.ds,200000000
city64,0,9,1.00001,242614205,0.606536,36083660,0.0902092,78697865,0.393489,7556727000,37.7836,0.5,branchless_fast_modulo,fb_200M_uint64.ds,200000000
city128_low,0,9,1.00045,242670031,0.606675,36112537,0.0902813,78782568,0.393913,9758761000,48.7938,0.5,fastrange32,fb_200M_uint64.ds,200000000
city128_low,0,9,0.999936,242604174,0.60651,36078301,0.0901958,78682475,0.393412,11097285000,55.4864,0.5,fastrange64,fb_200M_uint64.ds,200000000
city128_low,0,9,1,242613015,0.606533,36083269,0.0902082,78696284,0.393481,14704855000,73.5243,0.5,modulo,fb_200M_uint64.ds,200000000
city128_low,0,9,1,242613015,0.606533,36083269,0.0902082,78696284,0.393481,11478643000,57.3932,0.5,fast_modulo,fb_200M_uint64.ds,200000000
city128_low,0,9,1,242613015,0.606533,36083269,0.0902082,78696284,0.393481,11776743000,58.8837,0.5,branchless_fast_modulo,fb_200M_uint64.ds,200000000
city128_upp,0,9,1.00045,242668368,0.606671,36112489,0.0902812,78780857,0.393904,11685186000,58.4259,0.5,fastrange32,fb_200M_uint64.ds,200000000
city128_upp,0,9,0.999985,242611027,0.606528,36082516,0.0902063,78693543,0.393468,11972823000,59.8641,0.5,fastrange64,fb_200M_uint64.ds,200000000
city128_upp,0,9,1.00007,242615736,0.606539,36077753,0.0901944,78693489,0.393467,16177704000,80.8885,0.5,modulo,fb_200M_uint64.ds,200000000
city128_upp,0,9,1.00007,242615736,0.606539,36077753,0.0901944,78693489,0.393467,11881699000,59.4085,0.5,fast_modulo,fb_200M_uint64.ds,200000000
city128_upp,0,9,1.00007,242615736,0.606539,36077753,0.0901944,78693489,0.393467,11863238000,59.3162,0.5,branchless_fast_modulo,fb_200M_uint64.ds,200000000
city128_xor,0,9,1.00044,242666510,0.606666,36110137,0.0902753,78776647,0.393883,11733819000,58.6691,0.5,fastrange32,fb_200M_uint64.ds,200000000
city128_xor,0,8,1.00002,242613730,0.606534,36082526,0.0902063,78696256,0.393481,11868389000,59.3419,0.5,fastrange64,fb_200M_uint64.ds,200000000
city128_xor,0,9,0.999951,242606751,0.606517,36078266,0.0901957,78685017,0.393425,16378641000,81.8932,0.5,modulo,fb_200M_uint64.ds,200000000
city128_xor,0,9,0.999951,242606751,0.606517,36078266,0.0901957,78685017,0.393425,12037548000,60.1877,0.5,fast_modulo,fb_200M_uint64.ds,200000000
city128_xor,0,9,0.999951,242606751,0.606517,36078266,0.0901957,78685017,0.393425,11891152000,59.4558,0.5,branchless_fast_modulo,fb_200M_uint64.ds,200000000
city128_city,0,9,1.00045,242667428,0.606669,36110097,0.0902752,78777525,0.393888,12075497000,60.3775,0.5,fastrange32,fb_200M_uint64.ds,200000000
city128_city,0,9,0.999997,242609891,0.606525,36078917,0.0901973,78688808,0.393444,12064860000,60.3243,0.5,fastrange64,fb_200M_uint64.ds,200000000
city128_city,0,9,1.00003,242615231,0.606538,36082265,0.0902057,78697496,0.393487,16945098000,84.7255,0.5,modulo,fb_200M_uint64.ds,200000000
city128_city,0,9,1.00003,242615231,0.606538,36082265,0.0902057,78697496,0.393487,13905092000,69.5255,0.5,fast_modulo,fb_200M_uint64.ds,200000000
city128_city,0,9,1.00003,242615231,0.606538,36082265,0.0902057,78697496,0.393487,14004863000,70.0243,0.5,branchless_fast_modulo,fb_200M_uint64.ds,200000000
meow64_low,0,9,1.00037,242657574,0.606644,36105823,0.0902646,78763397,0.393817,33893066000,169.465,0.5,fastrange32,fb_200M_uint64.ds,200000000
meow64_low,0,8,0.999987,242615496,0.606539,36089642,0.0902241,78705138,0.393526,34025631000,170.128,0.5,fastrange64,fb_200M_uint64.ds,200000000
meow64_low,0,10,0.999964,242609198,0.606523,36080928,0.0902023,78690126,0.393451,35915847000,179.579,0.5,modulo,fb_200M_uint64.ds,200000000
meow64_low,0,10,0.999964,242609198,0.606523,36080928,0.0902023,78690126,0.393451,34282343000,171.412,0.5,fast_modulo,fb_200M_uint64.ds,200000000
meow64_low,0,10,0.999964,242609198,0.606523,36080928,0.0902023,78690126,0.393451,34372511000,171.863,0.5,branchless_fast_modulo,fb_200M_uint64.ds,200000000
meow64_upp,0,9,1.00042,242661238,0.606653,36103710,0.0902593,78764948,0.393825,33954244000,169.771,0.5,fastrange32,fb_200M_uint64.ds,200000000
meow64_upp,0,9,1.00002,242614381,0.606536,36080485,0.0902012,78694866,0.393474,34038056000,170.19,0.5,fastrange64,fb_200M_uint64.ds,200000000
meow64_upp,0,8,0.999958,242609152,0.606523,36083283,0.0902082,78692435,0.393462,35784737000,178.924,0.5,modulo,fb_200M_uint64.ds,200000000
meow64_upp,0,8,0.999958,242609152,0.606523,36083283,0.0902082,78692435,0.393462,34325724000,171.629,0.5,fast_modulo,fb_200M_uint64.ds,200000000
meow64_upp,0,8,0.999958,242609152,0.606523,36083283,0.0902082,78692435,0.393462,34445768000,172.229,0.5,branchless_fast_modulo,fb_200M_uint64.ds,200000000
uniform_random,0,2,0.935445,612505722,0.765632,12505722,0.0156322,25011444,0.125057,21395835000,106.979,0.25,do_nothing,fb_200M_uint64.ds,200000000
mult64,0,7,0.999742,623001510,0.778752,21171580,0.0264645,44173090,0.220865,10566046000,52.8302,0.25,fastrange32,fb_200M_uint64.ds,200000000
mult64,0,7,0.998735,622842376,0.778553,21049039,0.0263113,43891415,0.219457,9994820000,49.9741,0.25,fastrange64,fb_200M_uint64.ds,200000000
mult64,0,7,0.998792,622851664,0.778565,21056557,0.0263207,43908221,0.219541,10409457000,52.0473,0.25,modulo,fb_200M_uint64.ds,200000000
mult64,0,7,0.998792,622851664,0.778565,21056557,0.0263207,43908221,0.219541,10760478000,53.8024,0.25,fast_modulo,fb_200M_uint64.ds,200000000
mult64,0,7,0.998792,622851664,0.778565,21056557,0.0263207,43908221,0.219541,8790387000,43.9519,0.25,branchless_fast_modulo,fb_200M_uint64.ds,200000000
fibo64,0,7,0.999731,622996647,0.778746,21163637,0.0264545,44160284,0.220801,11976889000,59.8844,0.25,fastrange32,fb_200M_uint64.ds,200000000
fibo64,0,7,0.99992,623027792,0.778785,21189383,0.0264867,44217175,0.221086,9682020000,48.4101,0.25,fastrange64,fb_200M_uint64.ds,200000000
fibo64,0,7,0.998716,622839703,0.77855,21047369,0.0263092,43887072,0.219435,10393499000,51.9675,0.25,modulo,fb_200M_uint64.ds,200000000
fibo64,0,7,0.998716,622839703,0.77855,21047369,0.0263092,43887072,0.219435,10893215000,54.4661,0.25,fast_modulo,fb_200M_uint64.ds,200000000
fibo64,0,7,0.998716,622839703,0.77855,21047369,0.0263092,43887072,0.219435,8792255000,43.9613,0.25,branchless_fast_modulo,fb_200M_uint64.ds,200000000
fibo_prime64,0,7,0.999731,622996647,0.778746,21163637,0.0264545,44160284,0.220801,11444635000,57.2232,0.25,fastrange32,fb_200M_uint64.ds,200000000
fibo_prime64,0,7,0.99992,623027792,0.778785,21189383,0.0264867,44217175,0.221086,9586524000,47.9326,0.25,fastrange64,fb_200M_uint64.ds,200000000
fibo_prime64,0,7,0.998716,622839703,0.77855,21047369,0.0263092,43887072,0.219435,10354439000,51.7722,0.25,modulo,fb_200M_uint64.ds,200000000
fibo_prime64,0,7,0.998716,622839703,0.77855,21047369,0.0263092,43887072,0.219435,10950402000,54.752,0.25,fast_modulo,fb_200M_uint64.ds,200000000
fibo_prime64,0,7,0.998716,622839703,0.77855,21047369,0.0263092,43887072,0.219435,8863359000,44.3168,0.25,branchless_fast_modulo,fb_200M_uint64.ds,200000000
multadd64,0,7,0.999707,622995026,0.778744,21164961,0.0264562,44159987,0.2208,9945026000,49.7251,0.25,fastrange32,fb_200M_uint64.ds,200000000
multadd64,0,7,0.999115,622902938,0.778629,21095449,0.0263693,43998387,0.219992,9401682000,47.0084,0.25,fastrange64,fb_200M_uint64.ds,200000000
multadd64,0,7,0.998865,622862676,0.778578,21063809,0.0263298,43926485,0.219632,12224348000,61.1217,0.25,modulo,fb_200M_uint64.ds,200000000
multadd64,0,7,0.998865,622862676,0.778578,21063809,0.0263298,43926485,0.219632,9977211000,49.8861,0.25,fast_modulo,fb_200M_uint64.ds,200000000
multadd64,0,7,0.998865,622862676,0.778578,21063809,0.0263298,43926485,0.219632,9059994000,45.3,0.25,branchless_fast_modulo,fb_200M_uint64.ds,200000000
mult64_shift62,0,7,0.999668,622989224,0.778737,21161114,0.0264514,44150338,0.220752,11417936000,57.0897,0.25,fastrange32,fb_200M_uint64.ds,200000000
mult64_shift62,0,10,1.32188,673481180,0.841851,52852875,0.0660661,126334055,0.63167,5105957000,25.5298,0.25,fastrange64,fb_200M_uint64.ds,200000000
mult64_shift62,0,7,0.99873,622841774,0.778552,21049130,0.0263114,43890904,0.219455,12262563000,61.3128,0.25,modulo,fb_200M_uint64.ds,200000000
mult64_shift62,0,7,0.99873,622841774,0.778552,21049130,0.0263114,43890904,0.219455,10540758000,52.7038,0.25,fast_modulo,fb_200M_uint64.ds,200000000
mult64_shift62,0,7,0.99873,622841774,0.778552,21049130,0.0263114,43890904,0.219455,8965596000,44.828,0.25,branchless_fast_modulo,fb_200M_uint64.ds,200000000
fibo64_shift62,0,6,0.999752,623002105,0.778753,21169669,0.0264621,44171774,0.220859,11766765000,58.8338,0.25,fastrange32,fb_200M_uint64.ds,200000000
fibo64_shift62,0,12,1.32205,673491284,0.841864,52842377,0.066053,126333661,0.631668,5111946000,25.5597,0.25,fastrange64,fb_200M_uint64.ds,200000000
fibo64_shift62,0,8,0.999332,622936163,0.77867,21120429,0.0264005,44056592,0.220283,11641126000,58.2056,0.25,modulo,fb_200M_uint64.ds,200000000
fibo64_shift62,0,8,0.999332,622936163,0.77867,21120429,0.0264005,44056592,0.220283,10500043000,52.5002,0.25,fast_modulo,fb_200M_uint64.ds,200000000
fibo64_shift62,0,8,0.999332,622936163,0.77867,21120429,0.0264005,44056592,0.220283,8987016000,44.9351,0.25,branchless_fast_modulo,fb_200M_uint64.ds,200000000
fibo_prime64_shift62,0,6,0.999752,623002105,0.778753,21169669,0.0264621,44171774,0.220859,10917347000,54.5867,0.25,fastrange32,fb_200M_uint64.ds,200000000
fibo_prime64_shift62,0,12,1.32205,673491284,0.841864,52842377,0.066053,126333661,0.631668,5067859000,25.3393,0.25,fastrange64,fb_200M_uint64.ds,200000000
fibo_prime64_shift62,0,8,0.999332,622936163,0.77867,21120429,0.0264005,44056592,0.220283,11464073000,57.3204,0.25,modulo,fb_200M_uint64.ds,200000000
fibo_prime64_shift62,0,8,0.999332,622936163,0.77867,21120429,0.0264005,44056592,0.220283,10643846000,53.2192,0.25,fast_modulo,fb_200M_uint64.ds,200000000
fibo_prime64_shift62,0,8,0.999332,622936163,0.77867,21120429,0.0264005,44056592,0.220283,8871349000,44.3567,0.25,branchless_fast_modulo,fb_200M_uint64.ds,200000000
multadd64_shift62,0,7,0.999735,622998904,0.778749,21167131,0.0264589,44166035,0.22083,9857556000,49.2878,0.25,fastrange32,fb_200M_uint64.ds,200000000
multadd64_shift62,0,11,1.32196,673491605,0.841865,52851270,0.0660641,126342875,0.631714,6205236000,31.0262,0.25,fastrange64,fb_200M_uint64.ds,200000000
multadd64_shift62,0,7,0.998754,622845657,0.778557,21051831,0.0263148,43897488,0.219487,13869878000,69.3494,0.25,modulo,fb_200M_uint64.ds,200000000
multadd64_shift62,0,7,0.998754,622845657,0.778557,21051831,0.0263148,43897488,0.219487,10040352000,50.2018,0.25,fast_modulo,fb_200M_uint64.ds,200000000
multadd64_shift62,0,7,0.998754,622845657,0.778557,21051831,0.0263148,43897488,0.219487,9649348000,48.2467,0.25,branchless_fast_modulo,fb_200M_uint64.ds,200000000
murmur3_128_low,0,7,1.00104,623201154,0.779001,21317901,0.0266474,44519055,0.222595,14103228000,70.5161,0.25,fastrange32,fb_200M_uint64.ds,200000000
murmur3_128_low,0,8,1,623040237,0.7788,21198226,0.0264978,44238463,0.221192,15261578000,76.3079,0.25,fastrange64,fb_200M_uint64.ds,200000000
murmur3_128_low,0,7,0.999986,623038378,0.778798,21197668,0.0264971,44236046,0.22118,19725114000,98.6256,0.25,modulo,fb_200M_uint64.ds,200000000
murmur3_128_low,0,7,0.999986,623038378,0.778798,21197668,0.0264971,44236046,0.22118,16535953000,82.6798,0.25,fast_modulo,fb_200M_uint64.ds,200000000
murmur3_128_low,0,7,0.999986,623038378,0.778798,21197668,0.0264971,44236046,0.22118,15648334000,78.2417,0.25,branchless_fast_modulo,fb_200M_uint64.ds,200000000
murmur3_128_upp,0,7,1.00101,623196391,0.778995,21313930,0.0266424,44510321,0.222552,14264181000,71.3209,0.25,fastrange32,fb_200M_uint64.ds,200000000
murmur3_128_upp,0,7,0.999972,623034643,0.778793,21192672,0.0264908,44227315,0.221137,14935943000,74.6797,0.25,fastrange64,fb_200M_uint64.ds,200000000
murmur3_128_upp,0,7,0.999997,623040033,0.7788,21198660,0.0264983,44238693,0.221193,19454158000,97.2708,0.25,modulo,fb_200M_uint64.ds,200000000
murmur3_128_upp,0,7,0.999997,623040033,0.7788,21198660,0.0264983,44238693,0.221193,15085512000,75.4276,0.25,fast_modulo,fb_200M_uint64.ds,200000000
murmur3_128_upp,0,7,0.999997,623040033,0.7788,21198660,0.0264983,44238693,0.221193,14972295000,74.8615,0.25,branchless_fast_modulo,fb_200M_uint64.ds,200000000
murmur3_128_xor,0,7,1.00099,623195591,0.778994,21315630,0.0266445,44511221,0.222556,14975128000,74.8756,0.25,fastrange32,fb_200M_uint64.ds,200000000
murmur3_128_xor,0,7,0.99999,623037943,0.778797,21195684,0.0264946,44233627,0.221168,14972216000,74.8611,0.25,fastrange64,fb_200M_uint64.ds,200000000
murmur3_128_xor,0,7,1.00001,623040975,0.778801,21198966,0.0264987,44239941,0.2212,19469009000,97.345,0.25,modulo,fb_200M_uint64.ds,200000000
murmur3_128_xor,0,7,1.00001,623040975,0.778801,21198966,0.0264987,44239941,0.2212,14904046000,74.5202,0.25,fast_modulo,fb_200M_uint64.ds,200000000
murmur3_128_xor,0,7,1.00001,623040975,0.778801,21198966,0.0264987,44239941,0.2212,14187477000,70.9374,0.25,branchless_fast_modulo,fb_200M_uint64.ds,200000000
murmur3_128_city,0,7,1.00101,623198557,0.778998,21318546,0.0266482,44517103,0.222586,15104874000,75.5244,0.25,fastrange32,fb_200M_uint64.ds,200000000
murmur3_128_city,0,7,0.999967,623036124,0.778795,21197048,0.0264963,44233172,0.221166,15786490000,78.9325,0.25,fastrange64,fb_200M_uint64.ds,200000000
murmur3_128_city,0,7,0.999965,623035937,0.778795,21196469,0.0264956,44232406,0.221162,21442207000,107.211,0.25,modulo,fb_200M_uint64.ds,200000000
murmur3_128_city,0,7,0.999965,623035937,0.778795,21196469,0.0264956,44232406,0.221162,16061904000,80.3095,0.25,fast_modulo,fb_200M_uint64.ds,200000000
murmur3_128_city,0,7,0.999965,623035937,0.778795,21196469,0.0264956,44232406,0.221162,15446025000,77.2301,0.25,branchless_fast_modulo,fb_200M_uint64.ds,200000000
murmur3_fin64,0,7,1.00101,623197771,0.778997,21316519,0.0266456,44514290,0.222571,9986087000,49.9304,0.25,fastrange32,fb_200M_uint64.ds,200000000
murmur3_fin64,0,7,0.999982,623037839,0.778797,21196873,0.0264961,44234712,0.221174,10021008000,50.105,0.25,fastrange64,fb_200M_uint64.ds,200000000
murmur3_fin64,0,7,0.999983,623035657,0.778795,21192915,0.0264911,44228572,0.221143,11868910000,59.3445,0.25,modulo,fb_200M_uint64.ds,200000000
murmur3_fin64,0,7,0.999983,623035657,0.778795,21192915,0.0264911,44228572,0.221143,6982789000,34.9139,0.25,fast_modulo,fb_200M_uint64.ds,200000000
murmur3_fin64,0,7,0.999983,623035657,0.778795,21192915,0.0264911,44228572,0.221143,8567906000,42.8395,0.25,branchless_fast_modulo,fb_200M_uint64.ds,200000000
xxh64,0,8,1.00096,623190720,0.778988,21312106,0.0266401,44502826,0.222514,9626532000,48.1327,0.25,fastrange32,fb_200M_uint64.ds,200000000
xxh64,0,7,1.00005,623049112,0.778811,21206114,0.0265076,44255226,0.221276,10209165000,51.0458,0.25,fastrange64,fb_200M_uint64.ds,200000000
xxh64,0,8,0.999989,623039281,0.778799,21198448,0.0264981,44237729,0.221189,14599056000,72.9953,0.25,modulo,fb_200M_uint64.ds,200000000
xxh64,0,8,0.999989,623039281,0.778799,21198448,0.0264981,44237729,0.221189,10554599000,52.773,0.25,fast_modulo,fb_200M_uint64.ds,200000000
xxh64,0,8,0.999989,623039281,0.778799,21198448,0.0264981,44237729,0.221189,10562125000,52.8106,0.25,branchless_fast_modulo,fb_200M_uint64.ds,200000000
xxh3,0,7,1.00095,623186434,0.778983,21307147,0.0266339,44493581,0.222468,9380794000,46.904,0.25,fastrange32,fb_200M_uint64.ds,200000000
xxh3,0,7,1.00002,623044445,0.778806,21203635,0.0265045,44248080,0.22124,12130887000,60.6544,0.25,fastrange64,fb_200M_uint64.ds,200000000
xxh3,0,7,1.00002,623042919,0.778804,21200049,0.0265001,44242968,0.221215,14826809000,74.134,0.25,modulo,fb_200M_uint64.ds,200000000
xxh3,0,7,1.00002,623042919,0.778804,21200049,0.0265001,44242968,0.221215,12072910000,60.3645,0.25,fast_modulo,fb_200M_uint64.ds,200000000
xxh3,0,7,1.00002,623042919,0.778804,21200049,0.0265001,44242968,0.221215,11425027000,57.1251,0.25,branchless_fast_modulo,fb_200M_uint64.ds,200000000
