hash,nanoseconds_total,nanoseconds_per_key,load_factor,reducer,dataset
city128_low,1128959000,5.6448,0.5,fastrange64,books_200M_uint64.ds
city128_low,2377262000,11.8863,0.5,modulo,books_200M_uint64.ds
city128_low,1133593000,5.66797,0.5,fast_modulo,books_200M_uint64.ds
city128_low,1235214000,6.17607,0.5,branchless_fast_modulo,books_200M_uint64.ds
city128_upp,1297716000,6.48858,0.5,do_nothing,books_200M_uint64.ds
city128_upp,1260458000,6.30229,0.5,fastrange32,books_200M_uint64.ds
city128_upp,1396888000,6.98444,0.5,fastrange64,books_200M_uint64.ds
city128_upp,2680921000,13.4046,0.5,modulo,books_200M_uint64.ds
city128_upp,1443229000,7.21614,0.5,fast_modulo,books_200M_uint64.ds
city128_upp,1508594000,7.54297,0.5,branchless_fast_modulo,books_200M_uint64.ds
city128_xor,1337235000,6.68618,0.5,do_nothing,books_200M_uint64.ds
city128_xor,1308943000,6.54471,0.5,fastrange32,books_200M_uint64.ds
city128_xor,1438467000,7.19233,0.5,fastrange64,books_200M_uint64.ds
city128_xor,2754056000,13.7703,0.5,modulo,books_200M_uint64.ds
city128_xor,1471131000,7.35565,0.5,fast_modulo,books_200M_uint64.ds
city128_xor,1562343000,7.81171,0.5,branchless_fast_modulo,books_200M_uint64.ds
city128_city,1636951000,8.18475,0.5,do_nothing,books_200M_uint64.ds
city128_city,1610830000,8.05415,0.5,fastrange32,books_200M_uint64.ds
city128_city,1764391000,8.82195,0.5,fastrange64,books_200M_uint64.ds
city128_city,3095875000,15.4794,0.5,modulo,books_200M_uint64.ds
city128_city,1874240000,9.3712,0.5,fast_modulo,books_200M_uint64.ds
city128_city,1939635000,9.69817,0.5,branchless_fast_modulo,books_200M_uint64.ds
meow64_low,4048118000,20.2406,0.5,do_nothing,books_200M_uint64.ds
meow64_low,4107548000,20.5377,0.5,fastrange32,books_200M_uint64.ds
meow64_low,4289671000,21.4484,0.5,fastrange64,books_200M_uint64.ds
meow64_low,5998274000,29.9914,0.5,modulo,books_200M_uint64.ds
meow64_low,4419702000,22.0985,0.5,fast_modulo,books_200M_uint64.ds
meow64_low,4544469000,22.7223,0.5,branchless_fast_modulo,books_200M_uint64.ds
meow64_upp,4106207000,20.531,0.5,do_nothing,books_200M_uint64.ds
meow64_upp,4162355000,20.8118,0.5,fastrange32,books_200M_uint64.ds
meow64_upp,4364947000,21.8247,0.5,fastrange64,books_200M_uint64.ds
meow64_upp,5993663000,29.9683,0.5,modulo,books_200M_uint64.ds
meow64_upp,4452175000,22.2609,0.5,fast_modulo,books_200M_uint64.ds
meow64_upp,4634646000,23.1732,0.5,branchless_fast_modulo,books_200M_uint64.ds
mult64,340220000,1.7011,0.25,do_nothing,books_200M_uint64.ds
mult64,191367000,0.956835,0.25,fastrange32,books_200M_uint64.ds
mult64,342906000,1.71453,0.25,fastrange64,books_200M_uint64.ds
mult64,1616388000,8.08194,0.25,modulo,books_200M_uint64.ds
mult64,298135000,1.49068,0.25,fast_modulo,books_200M_uint64.ds
mult64,296502000,1.48251,0.25,branchless_fast_modulo,books_200M_uint64.ds
fibo64,345513000,1.72757,0.25,do_nothing,books_200M_uint64.ds
fibo64,177818000,0.88909,0.25,fastrange32,books_200M_uint64.ds
fibo64,353051000,1.76526,0.25,fastrange64,books_200M_uint64.ds
fibo64,1620668000,8.10334,0.25,modulo,books_200M_uint64.ds
fibo64,296882000,1.48441,0.25,fast_modulo,books_200M_uint64.ds
fibo64,304692000,1.52346,0.25,branchless_fast_modulo,books_200M_uint64.ds
fibo_prime64,349427000,1.74713,0.25,do_nothing,books_200M_uint64.ds
fibo_prime64,183067000,0.915335,0.25,fastrange32,books_200M_uint64.ds
fibo_prime64,350073000,1.75036,0.25,fastrange64,books_200M_uint64.ds
fibo_prime64,1620061000,8.10031,0.25,modulo,books_200M_uint64.ds
fibo_prime64,264944000,1.32472,0.25,fast_modulo,books_200M_uint64.ds
fibo_prime64,283089000,1.41545,0.25,branchless_fast_modulo,books_200M_uint64.ds
multadd64,562434000,2.81217,0.25,do_nothing,books_200M_uint64.ds
multadd64,345540000,1.7277,0.25,fastrange32,books_200M_uint64.ds
multadd64,575173000,2.87587,0.25,fastrange64,books_200M_uint64.ds
multadd64,1844373000,9.22186,0.25,modulo,books_200M_uint64.ds
multadd64,377412000,1.88706,0.25,fast_modulo,books_200M_uint64.ds
multadd64,398466000,1.99233,0.25,branchless_fast_modulo,books_200M_uint64.ds
mult64_shift62,407386000,2.03693,0.25,do_nothing,books_200M_uint64.ds
mult64_shift62,219708000,1.09854,0.25,fastrange32,books_200M_uint64.ds
mult64_shift62,407145000,2.03573,0.25,fastrange64,books_200M_uint64.ds
mult64_shift62,1669773000,8.34886,0.25,modulo,books_200M_uint64.ds
mult64_shift62,425927000,2.12964,0.25,fast_modulo,books_200M_uint64.ds
mult64_shift62,338416000,1.69208,0.25,branchless_fast_modulo,books_200M_uint64.ds
fibo64_shift62,407544000,2.03772,0.25,do_nothing,books_200M_uint64.ds
fibo64_shift62,214022000,1.07011,0.25,fastrange32,books_200M_uint64.ds
fibo64_shift62,403512000,2.01756,0.25,fastrange64,books_200M_uint64.ds
fibo64_shift62,1666315000,8.33157,0.25,modulo,books_200M_uint64.ds
fibo64_shift62,435726000,2.17863,0.25,fast_modulo,books_200M_uint64.ds
fibo64_shift62,403542000,2.01771,0.25,branchless_fast_modulo,books_200M_uint64.ds
fibo_prime64_shift62,410752000,2.05376,0.25,do_nothing,books_200M_uint64.ds
fibo_prime64_shift62,214414000,1.07207,0.25,fastrange32,books_200M_uint64.ds
fibo_prime64_shift62,405551000,2.02775,0.25,fastrange64,books_200M_uint64.ds
fibo_prime64_shift62,1696796000,8.48398,0.25,modulo,books_200M_uint64.ds
fibo_prime64_shift62,316873000,1.58436,0.25,fast_modulo,books_200M_uint64.ds
fibo_prime64_shift62,346156000,1.73078,0.25,branchless_fast_modulo,books_200M_uint64.ds
multadd64_shift62,727960000,3.6398,0.25,do_nothing,books_200M_uint64.ds
multadd64_shift62,422822000,2.11411,0.25,fastrange32,books_200M_uint64.ds
multadd64_shift62,728226000,3.64113,0.25,fastrange64,books_200M_uint64.ds
multadd64_shift62,2184299000,10.9215,0.25,modulo,books_200M_uint64.ds
multadd64_shift62,541688000,2.70844,0.25,fast_modulo,books_200M_uint64.ds
multadd64_shift62,558709000,2.79354,0.25,branchless_fast_modulo,books_200M_uint64.ds
murmur3_128_low,1183089000,5.91545,0.25,do_nothing,books_200M_uint64.ds
murmur3_128_low,1081897000,5.40949,0.25,fastrange32,books_200M_uint64.ds
murmur3_128_low,1234660000,6.1733,0.25,fastrange64,books_200M_uint64.ds
murmur3_128_low,2453240000,12.2662,0.25,modulo,books_200M_uint64.ds
murmur3_128_low,1486933000,7.43467,0.25,fast_modulo,books_200M_uint64.ds
murmur3_128_low,1547463000,7.73731,0.25,branchless_fast_modulo,books_200M_uint64.ds
murmur3_128_upp,1129517000,5.64759,0.25,do_nothing,books_200M_uint64.ds
murmur3_128_upp,1082178000,5.41089,0.25,fastrange32,books_200M_uint64.ds
murmur3_128_upp,1245944000,6.22972,0.25,fastrange64,books_200M_uint64.ds
murmur3_128_upp,2554417000,12.7721,0.25,modulo,books_200M_uint64.ds
murmur3_128_upp,1514796000,7.57398,0.25,fast_modulo,books_200M_uint64.ds
murmur3_128_upp,1313429000,6.56714,0.25,branchless_fast_modulo,books_200M_uint64.ds
murmur3_128_xor,1186411000,5.93205,0.25,do_nothing,books_200M_uint64.ds
murmur3_128_xor,1150863000,5.75431,0.25,fastrange32,books_200M_uint64.ds
murmur3_128_xor,1325032000,6.62516,0.25,fastrange64,books_200M_uint64.ds
murmur3_128_xor,2562488000,12.8124,0.25,modulo,books_200M_uint64.ds
murmur3_128_xor,1553036000,7.76518,0.25,fast_modulo,books_200M_uint64.ds
murmur3_128_xor,1630345000,8.15172,0.25,branchless_fast_modulo,books_200M_uint64.ds
murmur3_128_city,1456530000,7.28265,0.25,do_nothing,books_200M_uint64.ds
murmur3_128_city,1402639000,7.0132,0.25,fastrange32,books_200M_uint64.ds
murmur3_128_city,1573336000,7.86668,0.25,fastrange64,books_200M_uint64.ds
murmur3_128_city,2715337000,13.5767,0.25,modulo,books_200M_uint64.ds
murmur3_128_city,1782915000,8.91457,0.25,fast_modulo,books_200M_uint64.ds
murmur3_128_city,1869079000,9.34539,0.25,branchless_fast_modulo,books_200M_uint64.ds
murmur3_fin64,449811000,2.24905,0.25,do_nothing,books_200M_uint64.ds
murmur3_fin64,331947000,1.65974,0.25,fastrange32,books_200M_uint64.ds
murmur3_fin64,462992000,2.31496,0.25,fastrange64,books_200M_uint64.ds
murmur3_fin64,1740978000,8.70489,0.25,modulo,books_200M_uint64.ds
murmur3_fin64,412039000,2.0602,0.25,fast_modulo,books_200M_uint64.ds
murmur3_fin64,464859000,2.32429,0.25,branchless_fast_modulo,books_200M_uint64.ds
xxh64,771042000,3.85521,0.25,do_nothing,books_200M_uint64.ds
xxh64,678522000,3.39261,0.25,fastrange32,books_200M_uint64.ds
xxh64,806382000,4.03191,0.25,fastrange64,books_200M_uint64.ds
xxh64,2014340000,10.0717,0.25,modulo,books_200M_uint64.ds
xxh64,793946000,3.96973,0.25,fast_modulo,books_200M_uint64.ds
xxh64,865129000,4.32565,0.25,branchless_fast_modulo,books_200M_uint64.ds
xxh3,709574000,3.54787,0.25,do_nothing,books_200M_uint64.ds
xxh3,622337000,3.11168,0.25,fastrange32,books_200M_uint64.ds
xxh3,759500000,3.7975,0.25,fastrange64,books_200M_uint64.ds
xxh3,1918749000,9.59375,0.25,modulo,books_200M_uint64.ds
xxh3,705874000,3.52937,0.25,fast_modulo,books_200M_uint64.ds
xxh3,770673000,3.85337,0.25,branchless_fast_modulo,books_200M_uint64.ds
xxh3_128_low,854472000,4.27236,0.25,do_nothing,books_200M_uint64.ds
xxh3_128_low,740782000,3.70391,0.25,fastrange32,books_200M_uint64.ds
xxh3_128_low,854174000,4.27087,0.25,fastrange64,books_200M_uint64.ds
xxh3_128_low,2101204000,10.506,0.25,modulo,books_200M_uint64.ds
xxh3_128_low,838309000,4.19154,0.25,fast_modulo,books_200M_uint64.ds
xxh3_128_low,911814000,4.55907,0.25,branchless_fast_modulo,books_200M_uint64.ds
xxh3_128_upp,803045000,4.01522,0.25,do_nothing,books_200M_uint64.ds
xxh3_128_upp,745964000,3.72982,0.25,fastrange32,books_200M_uint64.ds
xxh3_128_upp,841486000,4.20743,0.25,fastrange64,books_200M_uint64.ds
xxh3_128_upp,2069418000,10.3471,0.25,modulo,books_200M_uint64.ds
xxh3_128_upp,836824000,4.18412,0.25,fast_modulo,books_200M_uint64.ds
xxh3_128_upp,902262000,4.51131,0.25,branchless_fast_modulo,books_200M_uint64.ds
xxh3_128_xor,850760000,4.2538,0.25,do_nothing,books_200M_uint64.ds
xxh3_128_xor,724172000,3.62086,0.25,fastrange32,books_200M_uint64.ds
xxh3_128_xor,878309000,4.39154,0.25,fastrange64,books_200M_uint64.ds
xxh3_128_xor,2106374000,10.5319,0.25,modulo,books_200M_uint64.ds
xxh3_128_xor,872988000,4.36494,0.25,fast_modulo,books_200M_uint64.ds
xxh3_128_xor,931683000,4.65841,0.25,branchless_fast_modulo,books_200M_uint64.ds
xxh3_128_city,1086819000,5.43409,0.25,do_nothing,books_200M_uint64.ds
xxh3_128_city,991460000,4.9573,0.25,fastrange32,books_200M_uint64.ds
xxh3_128_city,1197967000,5.98984,0.25,fastrange64,books_200M_uint64.ds
xxh3_128_city,2310543000,11.5527,0.25,modulo,books_200M_uint64.ds
xxh3_128_city,1121354000,5.60677,0.25,fast_modulo,books_200M_uint64.ds
xxh3_128_city,1218985000,6.09492,0.25,branchless_fast_modulo,books_200M_uint64.ds
tabulation_small64,623084000,3.11542,0.25,do_nothing,books_200M_uint64.ds
tabulation_small64,536648000,2.68324,0.25,fastrange32,books_200M_uint64.ds
tabulation_small64,647599000,3.23799,0.25,fastrange64,books_200M_uint64.ds
tabulation_small64,1908355000,9.54177,0.25,modulo,books_200M_uint64.ds
tabulation_small64,736894000,3.68447,0.25,fast_modulo,books_200M_uint64.ds
tabulation_small64,691116000,3.45558,0.25,branchless_fast_modulo,books_200M_uint64.ds
tabulation_large64,630660000,3.1533,0.25,do_nothing,books_200M_uint64.ds
tabulation_large64,540684000,2.70342,0.25,fastrange32,books_200M_uint64.ds
tabulation_large64,698183000,3.49092,0.25,fastrange64,books_200M_uint64.ds
tabulation_large64,1960417000,9.80209,0.25,modulo,books_200M_uint64.ds
tabulation_large64,685282000,3.42641,0.25,fast_modulo,books_200M_uint64.ds
tabulation_large64,675630000,3.37815,0.25,branchless_fast_modulo,books_200M_uint64.ds
city64,524148000,2.62074,0.25,do_nothing,books_200M_uint64.ds
city64,464591000,2.32296,0.25,fastrange32,books_200M_uint64.ds
city64,567131000,2.83566,0.25,fastrange64,books_200M_uint64.ds
city64,1851297000,9.25649,0.25,modulo,books_200M_uint64.ds
city64,593199000,2.96599,0.25,fast_modulo,books_200M_uint64.ds
city64,730866000,3.65433,0.25,branchless_fast_modulo,books_200M_uint64.ds
city128_low,1176049000,5.88025,0.25,do_nothing,books_200M_uint64.ds
city128_low,994669000,4.97335,0.25,fastrange32,books_200M_uint64.ds
city128_low,1131711000,5.65856,0.25,fastrange64,books_200M_uint64.ds
city128_low,2379326000,11.8966,0.25,modulo,books_200M_uint64.ds
city128_low,1132753000,5.66376,0.25,fast_modulo,books_200M_uint64.ds
city128_low,1238569000,6.19284,0.25,branchless_fast_modulo,books_200M_uint64.ds
city128_upp,1298475000,6.49238,0.25,do_nothing,books_200M_uint64.ds
city128_upp,1270047000,6.35023,0.25,fastrange32,books_200M_uint64.ds
city128_upp,1395415000,6.97707,0.25,fastrange64,books_200M_uint64.ds
city128_upp,2686566000,13.4328,0.25,modulo,books_200M_uint64.ds
city128_upp,1435728000,7.17864,0.25,fast_modulo,books_200M_uint64.ds
city128_upp,1515896000,7.57948,0.25,branchless_fast_modulo,books_200M_uint64.ds
city128_xor,1333728000,6.66864,0.25,do_nothing,books_200M_uint64.ds
city128_xor,1314363000,6.57181,0.25,fastrange32,books_200M_uint64.ds
city128_xor,1444107000,7.22054,0.25,fastrange64,books_200M_uint64.ds
city128_xor,2734325000,13.6716,0.25,modulo,books_200M_uint64.ds
city128_xor,1469627000,7.34814,0.25,fast_modulo,books_200M_uint64.ds
city128_xor,1565361000,7.82681,0.25,branchless_fast_modulo,books_200M_uint64.ds
city128_city,1641702000,8.20851,0.25,do_nothing,books_200M_uint64.ds
city128_city,1607588000,8.03794,0.25,fastrange32,books_200M_uint64.ds
city128_city,1770551000,8.85275,0.25,fastrange64,books_200M_uint64.ds
city128_city,3100102000,15.5005,0.25,modulo,books_200M_uint64.ds
city128_city,1878521000,9.3926,0.25,fast_modulo,books_200M_uint64.ds
city128_city,1943016000,9.71508,0.25,branchless_fast_modulo,books_200M_uint64.ds
meow64_low,4051826000,20.2591,0.25,do_nothing,books_200M_uint64.ds
meow64_low,4112517000,20.5626,0.25,fastrange32,books_200M_uint64.ds
meow64_low,4295372000,21.4769,0.25,fastrange64,books_200M_uint64.ds
meow64_low,5992488000,29.9624,0.25,modulo,books_200M_uint64.ds
meow64_low,4419393000,22.097,0.25,fast_modulo,books_200M_uint64.ds
meow64_low,4566447000,22.8322,0.25,branchless_fast_modulo,books_200M_uint64.ds
meow64_upp,4115082000,20.5754,0.25,do_nothing,books_200M_uint64.ds
meow64_upp,4171382000,20.8569,0.25,fastrange32,books_200M_uint64.ds
meow64_upp,4359159000,21.7958,0.25,fastrange64,books_200M_uint64.ds
meow64_upp,5999554000,29.9978,0.25,modulo,books_200M_uint64.ds
meow64_upp,4450563000,22.2528,0.25,fast_modulo,books_200M_uint64.ds
meow64_upp,4632515000,23.1626,0.25,branchless_fast_modulo,books_200M_uint64.ds
mult64,324060000,1.6203,1,do_nothing,fb_200M_uint64.ds
mult64,171840000,0.8592,1,fastrange32,fb_200M_uint64.ds
mult64,345264000,1.72632,1,fastrange64,fb_200M_uint64.ds
mult64,1617857000,8.08928,1,modulo,fb_200M_uint64.ds
mult64,291460000,1.4573,1,fast_modulo,fb_200M_uint64.ds
mult64,290995000,1.45497,1,branchless_fast_modulo,fb_200M_uint64.ds
fibo64,356576000,1.78288,1,do_nothing,fb_200M_uint64.ds
fibo64,178066000,0.89033,1,fastrange32,fb_200M_uint64.ds
fibo64,356545000,1.78272,1,fastrange64,fb_200M_uint64.ds
fibo64,1619088000,8.09544,1,modulo,fb_200M_uint64.ds
fibo64,293062000,1.46531,1,fast_modulo,fb_200M_uint64.ds
fibo64,301672000,1.50836,1,branchless_fast_modulo,fb_200M_uint64.ds
fibo_prime64,348840000,1.7442,1,do_nothing,fb_200M_uint64.ds
fibo_prime64,178127000,0.890635,1,fastrange32,fb_200M_uint64.ds
fibo_prime64,349870000,1.74935,1,fastrange64,fb_200M_uint64.ds
fibo_prime64,1618254000,8.09127,1,modulo,fb_200M_uint64.ds
fibo_prime64,272576000,1.36288,1,fast_modulo,fb_200M_uint64.ds
fibo_prime64,280295000,1.40148,1,branchless_fast_modulo,fb_200M_uint64.ds
multadd64,563855000,2.81927,1,do_nothing,fb_200M_uint64.ds
multadd64,342653000,1.71327,1,fastrange32,fb_200M_uint64.ds
multadd64,569425000,2.84712,1,fastrange64,fb_200M_uint64.ds
multadd64,1838748000,9.19374,1,modulo,fb_200M_uint64.ds
multadd64,383795000,1.91897,1,fast_modulo,fb_200M_uint64.ds
multadd64,397053000,1.98526,1,branchless_fast_modulo,fb_200M_uint64.ds
mult64_shift60,400815000,2.00408,1,do_nothing,fb_200M_uint64.ds
mult64_shift60,214383000,1.07191,1,fastrange32,fb_200M_uint64.ds
mult64_shift60,405430000,2.02715,1,fastrange64,fb_200M_uint64.ds
mult64_shift60,1663993000,8.31997,1,modulo,fb_200M_uint64.ds
mult64_shift60,423278000,2.11639,1,fast_modulo,fb_200M_uint64.ds
mult64_shift60,332304000,1.66152,1,branchless_fast_modulo,fb_200M_uint64.ds
fibo64_shift60,397497000,1.98749,1,do_nothing,fb_200M_uint64.ds
fibo64_shift60,218792000,1.09396,1,fastrange32,fb_200M_uint64.ds
fibo64_shift60,405602000,2.02801,1,fastrange64,fb_200M_uint64.ds
fibo64_shift60,1664436000,8.32218,1,modulo,fb_200M_uint64.ds
fibo64_shift60,432005000,2.16002,1,fast_modulo,fb_200M_uint64.ds
fibo64_shift60,405984000,2.02992,1,branchless_fast_modulo,fb_200M_uint64.ds
fibo_prime64_shift60,401347000,2.00674,1,do_nothing,fb_200M_uint64.ds
fibo_prime64_shift60,209557000,1.04779,1,fastrange32,fb_200M_uint64.ds
fibo_prime64_shift60,403226000,2.01613,1,fastrange64,fb_200M_uint64.ds
fibo_prime64_shift60,1695833000,8.47916,1,modulo,fb_200M_uint64.ds
fibo_prime64_shift60,322135000,1.61068,1,fast_modulo,fb_200M_uint64.ds
fibo_prime64_shift60,333527000,1.66764,1,branchless_fast_modulo,fb_200M_uint64.ds
multadd64_shift60,729696000,3.64848,1,do_nothing,fb_200M_uint64.ds
multadd64_shift60,425143000,2.12571,1,fastrange32,fb_200M_uint64.ds
multadd64_shift60,731577000,3.65788,1,fastrange64,fb_200M_uint64.ds
multadd64_shift60,2170700000,10.8535,1,modulo,fb_200M_uint64.ds
multadd64_shift60,528500000,2.6425,1,fast_modulo,fb_200M_uint64.ds
multadd64_shift60,566400000,2.832,1,branchless_fast_modulo,fb_200M_uint64.ds
murmur3_128_low,1181004000,5.90502,1,do_nothing,fb_200M_uint64.ds
murmur3_128_low,1074808000,5.37404,1,fastrange32,fb_200M_uint64.ds
murmur3_128_low,1236931000,6.18466,1,fastrange64,fb_200M_uint64.ds
murmur3_128_low,2450258000,12.2513,1,modulo,fb_200M_uint64.ds
murmur3_128_low,1489027000,7.44513,1,fast_modulo,fb_200M_uint64.ds
murmur3_128_low,1544345000,7.72173,1,branchless_fast_modulo,fb_200M_uint64.ds
murmur3_128_upp,1128184000,5.64092,1,do_nothing,fb_200M_uint64.ds
murmur3_128_upp,1079165000,5.39583,1,fastrange32,fb_200M_uint64.ds
murmur3_128_upp,1236329000,6.18165,1,fastrange64,fb_200M_uint64.ds
murmur3_128_upp,2545140000,12.7257,1,modulo,fb_200M_uint64.ds
murmur3_128_upp,1523728000,7.61864,1,fast_modulo,fb_200M_uint64.ds
murmur3_128_upp,1305581000,6.52791,1,branchless_fast_modulo,fb_200M_uint64.ds
murmur3_128_xor,1177876000,5.88938,1,do_nothing,fb_200M_uint64.ds
murmur3_128_xor,1128432000,5.64216,1,fastrange32,fb_200M_uint64.ds
murmur3_128_xor,1328037000,6.64019,1,fastrange64,fb_200M_uint64.ds
murmur3_128_xor,2554725000,12.7736,1,modulo,fb_200M_uint64.ds
murmur3_128_xor,1542054000,7.71027,1,fast_modulo,fb_200M_uint64.ds
murmur3_128_xor,1624166000,8.12083,1,branchless_fast_modulo,fb_200M_uint64.ds
murmur3_128_city,1455130000,7.27565,1,do_nothing,fb_200M_uint64.ds
murmur3_128_city,1399969000,6.99984,1,fastrange32,fb_200M_uint64.ds
murmur3_128_city,1574643000,7.87321,1,fastrange64,fb_200M_uint64.ds
murmur3_128_city,2709027000,13.5451,1,modulo,fb_200M_uint64.ds
murmur3_128_city,1780533000,8.90267,1,fast_modulo,fb_200M_uint64.ds
murmur3_128_city,1868093000,9.34047,1,branchless_fast_modulo,fb_200M_uint64.ds
murmur3_fin64,458012000,2.29006,1,do_nothing,fb_200M_uint64.ds
murmur3_fin64,326693000,1.63346,1,fastrange32,fb_200M_uint64.ds
murmur3_fin64,454132000,2.27066,1,fastrange64,fb_200M_uint64.ds
murmur3_fin64,1736875000,8.68437,1,modulo,fb_200M_uint64.ds
murmur3_fin64,412136000,2.06068,1,fast_modulo,fb_200M_uint64.ds
murmur3_fin64,471387000,2.35694,1,branchless_fast_modulo,fb_200M_uint64.ds
xxh64,774931000,3.87465,1,do_nothing,fb_200M_uint64.ds
xxh64,679448000,3.39724,1,fastrange32,fb_200M_uint64.ds
xxh64,808389000,4.04195,1,fastrange64,fb_200M_uint64.ds
xxh64,2018161000,10.0908,1,modulo,fb_200M_uint64.ds
xxh64,794322000,3.97161,1,fast_modulo,fb_200M_uint64.ds
xxh64,868944000,4.34472,1,branchless_fast_modulo,fb_200M_uint64.ds
xxh3,712283000,3.56141,1,do_nothing,fb_200M_uint64.ds
xxh3,619410000,3.09705,1,fastrange32,fb_200M_uint64.ds
xxh3,757881000,3.7894,1,fastrange64,fb_200M_uint64.ds
xxh3,1910561000,9.55281,1,modulo,fb_200M_uint64.ds
xxh3,704278000,3.52139,1,fast_modulo,fb_200M_uint64.ds
xxh3,763090000,3.81545,1,branchless_fast_modulo,fb_200M_uint64.ds
xxh3_128_low,843284000,4.21642,1,do_nothing,fb_200M_uint64.ds
xxh3_128_low,733202000,3.66601,1,fastrange32,fb_200M_uint64.ds
xxh3_128_low,852689000,4.26344,1,fastrange64,fb_200M_uint64.ds
xxh3_128_low,2092969000,10.4648,1,modulo,fb_200M_uint64.ds
xxh3_128_low,845395000,4.22698,1,fast_modulo,fb_200M_uint64.ds
xxh3_128_low,906681000,4.5334,1,branchless_fast_modulo,fb_200M_uint64.ds
