dataset,numelements,load_factor,hash,reducer,min,max,std_dev,empty_slots,empty_slots_percent,colliding_slots,colliding_slots_percent,total_colliding_keys,total_colliding_keys_percent,nanoseconds_total,nanoseconds_per_key
fb_200M_uint64,200000000,0.500000,mult_prime_shift36_64,fastrange32,0,27,2.917394,375008746,0.937522,24921491,0.062304,199930237,0.999651,5010187787,25.050939
fb_200M_uint64,200000000,0.750000,mult_fibonacci_shift36_64,fast_modulo,0,12,1.001226,126032805,0.472623,46208918,0.173283,105575057,0.527875,9817768523,49.088843
consecutive_200M_uint64,200000000,0.500000,mult_add_shift28_64,fast_modulo,0,2,0.931831,236830978,0.592077,36830978,0.092077,73661956,0.368310,12371200961,61.856005
fb_200M_uint64,200000000,0.500000,mult_prime_shift36_64,fastrange64,0,200000000,14142.135588,399999999,1.000000,1,0.000000,200000000,1.000000,385666171,1.928331
consecutive_200M_uint64,200000000,1.000000,murmur3_128_upp,fastrange32,0,11,1.000236,73594214,0.367971,52846819,0.264234,126441033,0.632205,17487831155,87.439156
fb_200M_uint64,200000000,1.000000,mult_add_shift28_64,fast_modulo,0,11,0.998666,73475032,0.367375,52844597,0.264223,126319629,0.631598,8793555408,43.967777
fb_200M_uint64,200000000,0.750000,mult_fibonacci_prime_shift36_64,fastrange32,0,34,3.500298,250000099,0.937500,16665306,0.062495,199998739,0.999994,4829683452,24.148417
consecutive_200M_uint64,200000000,0.250000,mult_add64,fast_modulo,0,2,1.171758,662301690,0.827877,62301690,0.077877,124603380,0.623017,13037261959,65.186310
fb_200M_uint64,200000000,0.750000,mult_fibonacci_prime_shift36_64,fastrange64,0,200000000,14142.135571,266666665,1.000000,1,0.000000,200000000,1.000000,362622387,1.813112
fb_200M_uint64,200000000,0.250000,mult_fibonacci_prime64,fastrange64,0,8,0.998740,622844294,0.778555,21051590,0.026314,43895884,0.219479,11355901341,56.779507
consecutive_200M_uint64,200000000,0.750000,murmur3_128_low,fastrange64,0,11,1.000017,125967851,0.472379,46232420,0.173372,105533605,0.527668,19208269147,96.041346
fb_200M_uint64,200000000,0.500000,mult_prime_shift36_64,fast_modulo,0,10,1.114694,258872616,0.647182,46035030,0.115088,104907646,0.524538,7571923920,37.859620
consecutive_200M_uint64,200000000,0.250000,mult_prime_shift36_64,fastrange32,0,5,2.075879,752674782,0.940843,44855844,0.056070,197530626,0.987653,5046336428,25.231682
consecutive_200M_uint64,200000000,0.250000,mult_prime_shift36_64,fastrange64,0,200000000,14142.135606,799999999,1.000000,1,0.000000,200000000,1.000000,515469762,2.577349
fb_200M_uint64,200000000,0.500000,mult_fibonacci_shift36_64,fastrange32,0,26,2.917353,375008889,0.937522,24921665,0.062304,199930554,0.999653,4728271274,23.641356
fb_200M_uint64,200000000,0.750000,mult_fibonacci_prime_shift36_64,fast_modulo,0,11,1.001279,126038488,0.472644,46207115,0.173277,105578937,0.527895,9448118711,47.240594
fb_200M_uint64,200000000,0.500000,mult_fibonacci_shift36_64,fastrange64,0,200000000,14142.135588,399999999,1.000000,1,0.000000,200000000,1.000000,398657425,1.993287
consecutive_200M_uint64,200000000,1.000000,murmur3_128_upp,fastrange64,0,10,1.000039,73578208,0.367891,52848324,0.264242,126426532,0.632133,15812671609,79.063358
consecutive_200M_uint64,200000000,0.500000,murmur3_128_low,fastrange32,0,9,1.000416,242663274,0.606658,36108135,0.090270,78771409,0.393857,19880196762,99.400984
fb_200M_uint64,200000000,1.000000,murmur3_128_low,fastrange32,0,11,1.000339,73602728,0.368014,52850548,0.264253,126453276,0.632266,16183086393,80.915432
fb_200M_uint64,200000000,0.250000,mult_fibonacci_prime64,fast_modulo,0,7,0.998680,622830854,0.778539,21036986,0.026296,43867840,0.219339,12106291934,60.531460
consecutive_200M_uint64,200000000,0.750000,murmur3_128_low,fast_modulo,0,10,1.000039,125972237,0.472396,46237225,0.173390,105542796,0.527714,18521658945,92.608295
fb_200M_uint64,200000000,0.750000,mult_add_shift28_64,fastrange32,0,10,0.998966,125862733,0.471985,46199719,0.173249,105395786,0.526979,7668671674,38.343358
consecutive_200M_uint64,200000000,0.250000,mult_prime_shift36_64,fast_modulo,0,4,1.639059,718273705,0.897842,60724023,0.075905,178997728,0.894989,7617457824,38.087289
fb_200M_uint64,200000000,0.500000,mult_fibonacci_shift36_64,fast_modulo,0,10,1.114730,258877164,0.647193,46039009,0.115098,104916173,0.524581,7463535090,37.317675
consecutive_200M_uint64,200000000,0.250000,mult_fibonacci_shift36_64,fastrange32,0,6,1.963334,750000000,0.937500,50000000,0.062500,200000000,1.000000,5428626660,27.143133
fb_200M_uint64,200000000,0.500000,mult_fibonacci_prime_shift36_64,fastrange32,0,28,2.917389,375008741,0.937522,24921828,0.062305,199930569,0.999653,5082666184,25.413331
fb_200M_uint64,200000000,0.750000,mult_add_shift28_64,fastrange64,0,10,0.998811,125852007,0.471945,46199118,0.173247,105384459,0.526922,6777258742,33.886294
fb_200M_uint64,200000000,0.250000,mult_add64,fastrange32,0,7,0.999751,623001212,0.778752,21168873,0.026461,44170085,0.220850,10955711227,54.778556
consecutive_200M_uint64,200000000,1.000000,murmur3_128_upp,fast_modulo,0,11,0.999950,73572657,0.367863,52850362,0.264252,126423019,0.632115,16458318855,82.291594
fb_200M_uint64,200000000,0.500000,mult_fibonacci_prime_shift36_64,fastrange64,0,200000000,14142.135588,399999999,1.000000,1,0.000000,200000000,1.000000,363518376,1.817592
consecutive_200M_uint64,200000000,0.250000,mult_fibonacci_shift36_64,fastrange64,0,200000000,14142.135606,799999999,1.000000,1,0.000000,200000000,1.000000,356241953,1.781210
fb_200M_uint64,200000000,1.000000,murmur3_128_low,fastrange64,0,10,0.999993,73573431,0.367867,52844766,0.264224,126418197,0.632091,16655124150,83.275621
consecutive_200M_uint64,200000000,0.500000,murmur3_128_low,fastrange64,0,9,1.000020,242615414,0.606539,36084048,0.090210,78699462,0.393497,20349867956,101.749340
consecutive_200M_uint64,200000000,0.750000,murmur3_128_upp,fastrange32,0,10,1.000130,125978173,0.472418,46232942,0.173374,105544449,0.527722,18812010796,94.060054
fb_200M_uint64,200000000,0.500000,mult_fibonacci_prime_shift36_64,fast_modulo,0,10,1.114779,258882899,0.647207,46037522,0.115094,104920421,0.524602,7370073631,36.850368
fb_200M_uint64,200000000,0.750000,mult_add_shift28_64,fast_modulo,0,9,0.999343,125903808,0.472139,46214850,0.173306,105451992,0.527260,10777051339,53.885257
consecutive_200M_uint64,200000000,0.250000,mult_fibonacci_shift36_64,fast_modulo,0,2,0.919477,609543885,0.761930,9543885,0.011930,19087770,0.095439,7685124825,38.425624
fb_200M_uint64,200000000,0.250000,mult_add64,fastrange64,0,8,0.998682,622836067,0.778545,21046716,0.026308,43882783,0.219414,10655874542,53.279373
consecutive_200M_uint64,200000000,1.000000,murmur3_128_xor,fastrange32,0,11,1.000211,73587964,0.367940,52843868,0.264219,126431832,0.632159,16412188222,82.060941
fb_200M_uint64,200000000,1.000000,murmur3_128_low,fast_modulo,0,11,0.999987,73573408,0.367867,52844364,0.264222,126417772,0.632089,16179107542,80.895538
consecutive_200M_uint64,200000000,0.250000,mult_fibonacci_prime_shift36_64,fastrange32,0,6,1.961547,750000000,0.937500,50000000,0.062500,200000000,1.000000,4947443069,24.737215
fb_200M_uint64,200000000,0.500000,mult_add_shift28_64,fastrange32,0,9,0.999272,242522577,0.606306,36035427,0.090089,78558004,0.392790,8101996015,40.509980
consecutive_200M_uint64,200000000,0.250000,mult_fibonacci_prime_shift36_64,fastrange64,0,200000000,14142.135606,799999999,1.000000,1,0.000000,200000000,1.000000,553667671,2.768338
consecutive_200M_uint64,200000000,0.500000,murmur3_128_low,fast_modulo,0,9,1.000053,242620552,0.606551,36087835,0.090220,78708387,0.393542,19034156682,95.170783
fb_200M_uint64,200000000,0.250000,mult_add64,fast_modulo,0,7,0.998770,622847744,0.778560,21052940,0.026316,43900684,0.219503,11280714375,56.403572
consecutive_200M_uint64,200000000,0.750000,murmur3_128_upp,fastrange64,0,10,1.000005,125963560,0.472363,46228753,0.173358,105525647,0.527628,16977445409,84.887227
fb_200M_uint64,200000000,0.750000,murmur3_128_low,fastrange32,0,11,1.000201,125982463,0.472434,46231231,0.173367,105547028,0.527735,17300992011,86.504960
fb_200M_uint64,200000000,0.500000,mult_add_shift28_64,fastrange64,0,8,0.998803,242472176,0.606180,36018416,0.090046,78490592,0.392453,6919672012,34.598360
consecutive_200M_uint64,200000000,1.000000,murmur3_128_xor,fastrange64,0,11,1.000003,73577031,0.367885,52847834,0.264239,126424865,0.632124,15368115942,76.840580
consecutive_200M_uint64,200000000,0.250000,mult_fibonacci_prime_shift36_64,fast_modulo,0,2,0.890146,604236050,0.755295,4236050,0.005295,8472100,0.042361,7191363341,35.956817
fb_200M_uint64,200000000,1.000000,murmur3_128_upp,fastrange32,0,11,1.000246,73594754,0.367974,52851658,0.264258,126446412,0.632232,15505737948,77.528690
fb_200M_uint64,200000000,0.250000,mult_prime_shift36_64,fastrange32,0,19,2.186336,750967679,0.938710,45263355,0.056579,196231034,0.981155,4831491074,24.157455
fb_200M_uint64,200000000,0.250000,mult_prime_shift36_64,fastrange64,0,200000000,14142.135606,799999999,1.000000,1,0.000000,200000000,1.000000,362169726,1.810849
fb_200M_uint64,200000000,0.500000,mult_add_shift28_64,fast_modulo,0,9,0.998638,242448567,0.606121,36001213,0.090003,78449780,0.392249,10636615092,53.183075
consecutive_200M_uint64,200000000,0.750000,murmur3_128_upp,fast_modulo,0,12,1.000005,125962510,0.472359,46225512,0.173346,105521356,0.527607,17622420915,88.112105
consecutive_200M_uint64,200000000,0.500000,murmur3_128_upp,fastrange32,0,8,1.000412,242663811,0.606660,36108685,0.090272,78772496,0.393862,18627424081,93.137120
fb_200M_uint64,200000000,0.750000,murmur3_128_low,fastrange64,0,10,1.000017,125964939,0.472369,46226289,0.173349,105524562,0.527623,17194882915,85.974415
consecutive_200M_uint64,200000000,0.250000,mult_add_shift28_64,fastrange32,0,1,0.866025,600000000,0.750000,0,0.000000,0,0.000000,10616317729,53.081589
consecutive_200M_uint64,200000000,1.000000,murmur3_128_xor,fast_modulo,0,11,0.999946,73573273,0.367866,52850733,0.264254,126424006,0.632120,14728815206,73.644076
fb_200M_uint64,200000000,0.250000,mult_prime_shift36_64,fast_modulo,0,10,1.221697,658872616,0.823591,46035030,0.057544,104907646,0.524538,6426726841,32.133634
fb_200M_uint64,200000000,1.000000,murmur3_128_upp,fastrange64,0,12,0.999981,73571781,0.367859,52845279,0.264226,126417060,0.632085,14724127689,73.620638
fb_200M_uint64,200000000,0.250000,mult_fibonacci_shift36_64,fastrange32,0,20,2.186402,750968457,0.938711,45259869,0.056575,196228326,0.981142,4675659909,23.378300
fb_200M_uint64,200000000,0.250000,mult_fibonacci_shift36_64,fastrange64,0,200000000,14142.135606,799999999,1.000000,1,0.000000,200000000,1.000000,362084597,1.810423
fb_200M_uint64,200000000,0.500000,murmur3_128_low,fastrange32,0,9,1.000501,242673501,0.606684,36112427,0.090281,78785928,0.393930,17649354712,88.246774
consecutive_200M_uint64,200000000,0.250000,mult_add_shift28_64,fastrange64,0,1,0.866025,600000000,0.750000,0,0.000000,0,0.000000,11029529226,55.147646
consecutive_200M_uint64,200000000,0.750000,murmur3_128_xor,fastrange32,0,11,1.000105,125972796,0.472398,46227145,0.173352,105533275,0.527666,15902911736,79.514559
consecutive_200M_uint64,200000000,1.000000,murmur3_128_city,fastrange32,0,11,1.000290,73596281,0.367981,52849309,0.264247,126445590,0.632228,15585685020,77.928425
fb_200M_uint64,200000000,0.750000,murmur3_128_low,fast_modulo,0,10,1.000001,125965494,0.472371,46230436,0.173364,105529264,0.527646,16798544761,83.992724
fb_200M_uint64,200000000,1.000000,murmur3_128_upp,fast_modulo,0,11,1.000039,73577298,0.367886,52846830,0.264234,126424128,0.632121,14638524988,73.192625
consecutive_200M_uint64,200000000,0.500000,murmur3_128_upp,fastrange64,0,9,1.000008,242613862,0.606535,36084782,0.090212,78698644,0.393493,18240293020,91.201465
fb_200M_uint64,200000000,0.250000,mult_fibonacci_shift36_64,fast_modulo,0,10,1.221729,658877164,0.823596,46039009,0.057549,104916173,0.524581,6882483255,34.412416
consecutive_200M_uint64,200000000,0.250000,mult_add_shift28_64,fast_modulo,0,2,1.057502,636830978,0.796039,36830978,0.046039,73661956,0.368310,11846700926,59.233505
fb_200M_uint64,200000000,0.250000,mult_fibonacci_prime_shift36_64,fastrange32,0,20,2.186253,750967039,0.938709,45263580,0.056579,196230619,0.981153,4633775577,23.168878
consecutive_200M_uint64,200000000,1.000000,murmur3_128_city,fastrange64,0,11,1.000058,73581050,0.367905,52849045,0.264245,126430095,0.632150,14697233205,73.486166
consecutive_200M_uint64,200000000,0.750000,murmur3_128_xor,fastrange64,0,11,0.999975,125962882,0.472361,46229363,0.173360,105525579,0.527628,15761386620,78.806933
fb_200M_uint64,200000000,0.500000,murmur3_128_low,fastrange64,0,9,1.000002,242612288,0.606531,36081436,0.090204,78693724,0.393469,17823388393,89.116942
fb_200M_uint64,200000000,1.000000,murmur3_128_xor,fastrange32,0,11,1.000195,73591833,0.367959,52847205,0.264236,126439038,0.632195,14134985750,70.674929
fb_200M_uint64,200000000,0.250000,mult_fibonacci_prime_shift36_64,fastrange64,0,200000000,14142.135606,799999999,1.000000,1,0.000000,200000000,1.000000,360241247,1.801206
fb_200M_uint64,200000000,0.750000,murmur3_128_upp,fastrange32,0,10,1.000125,125976461,0.472412,46232665,0.173372,105542460,0.527712,16188898523,80.944493
consecutive_200M_uint64,200000000,0.500000,murmur3_128_upp,fast_modulo,0,8,1.000013,242614474,0.606536,36084469,0.090211,78698943,0.393495,17571920043,87.859600
fb_200M_uint64,200000000,0.250000,mult_fibonacci_prime_shift36_64,fast_modulo,0,10,1.221774,658882899,0.823604,46037522,0.057547,104920421,0.524602,6280809342,31.404047
fb_200M_uint64,200000000,1.000000,murmur3_128_xor,fastrange64,0,11,0.999977,73572010,0.367860,52846351,0.264232,126418361,0.632092,14071538457,70.357692
consecutive_200M_uint64,200000000,0.250000,murmur3_128_low,fastrange32,0,7,1.000993,623195725,0.778995,21316048,0.026645,44511773,0.222559,18878094525,94.390473
consecutive_200M_uint64,200000000,0.750000,murmur3_128_xor,fast_modulo,0,10,1.000071,125970509,0.472389,46230161,0.173363,105534004,0.527670,16270593396,81.352967
fb_200M_uint64,200000000,0.750000,murmur3_128_upp,fastrange64,0,10,0.999957,125956047,0.472335,46222026,0.173333,105511407,0.527557,14957293239,74.786466
consecutive_200M_uint64,200000000,1.000000,murmur3_128_city,fast_modulo,0,11,0.999938,73573015,0.367865,52848336,0.264242,126421351,0.632107,20507122817,102.535614
fb_200M_uint64,200000000,0.500000,murmur3_128_low,fast_modulo,0,8,1.000032,242613531,0.606534,36078295,0.090196,78691826,0.393459,18080948587,90.404743
fb_200M_uint64,200000000,0.250000,mult_add_shift28_64,fastrange32,0,7,0.999793,623006328,0.778758,21171589,0.026464,44177917,0.220890,9790858021,48.954290
consecutive_200M_uint64,200000000,0.500000,murmur3_128_xor,fastrange32,0,9,1.000338,242655095,0.606638,36103928,0.090260,78759023,0.393795,17845500365,89.227502
consecutive_200M_uint64,200000000,1.000000,murmur_finalizer64,fastrange32,0,10,1.000325,73597635,0.367988,52844911,0.264225,126442546,0.632213,5840578164,29.202891
fb_200M_uint64,200000000,1.000000,murmur3_128_xor,fast_modulo,0,11,1.000035,73576758,0.367884,52844433,0.264222,126421191,0.632106,14507422414,72.537112
consecutive_200M_uint64,200000000,1.000000,murmur_finalizer64,fastrange64,0,11,0.999920,73571315,0.367857,52849545,0.264248,126420860,0.632104,5809611501,29.048058
consecutive_200M_uint64,200000000,0.750000,murmur3_128_city,fastrange32,0,10,1.000106,125974656,0.472405,46232674,0.173373,105540664,0.527703,16631837858,83.159189
fb_200M_uint64,200000000,0.750000,murmur3_128_upp,fast_modulo,0,11,1.000041,125967819,0.472379,46229577,0.173361,105530730,0.527654,16510384102,82.551921
fb_200M_uint64,200000000,0.250000,mult_add_shift28_64,fastrange64,0,7,0.998784,622853528,0.778567,21061471,0.026327,43914999,0.219575,10158485404,50.792427
fb_200M_uint64,200000000,0.500000,murmur3_128_upp,fastrange32,0,8,1.000399,242660374,0.606651,36105070,0.090263,78765444,0.393827,17841716719,89.208584
consecutive_200M_uint64,200000000,0.250000,murmur3_128_low,fastrange64,0,7,0.999995,623039282,0.778799,21197292,0.026497,44236574,0.221183,20708733035,103.543665
consecutive_200M_uint64,200000000,1.000000,murmur_finalizer64,fast_modulo,0,11,1.000001,73577944,0.367890,52850243,0.264251,126428187,0.632141,7377839025,36.889195
consecutive_200M_uint64,200000000,0.500000,murmur3_128_xor,fastrange64,0,9,0.999963,242606645,0.606517,36076682,0.090192,78683327,0.393417,17825274957,89.126375
fb_200M_uint64,200000000,1.000000,murmur3_128_city,fastrange32,0,11,1.000293,73597078,0.367985,52848586,0.264243,126445664,0.632228,14789678856,73.948394
consecutive_200M_uint64,200000000,0.750000,murmur3_128_city,fastrange64,0,10,0.999999,125965989,0.472372,46229997,0.173362,105529320,0.527647,16117304087,80.586520
consecutive_200M_uint64,200000000,1.000000,xxh64,fastrange32,0,11,1.000311,73599171,0.367996,52849405,0.264247,126448576,0.632243,8492223347,42.461117
fb_200M_uint64,200000000,0.750000,murmur3_128_xor,fastrange32,0,10,1.000126,125976694,0.472413,46230751,0.173365,105540779,0.527704,16149428716,80.747144
fb_200M_uint64,200000000,0.250000,mult_add_shift28_64,fast_modulo,0,8,0.998981,622882410,0.778603,21081279,0.026352,43963689,0.219818,11882469370,59.412347
fb_200M_uint64,200000000,0.500000,murmur3_128_upp,fastrange64,0,9,0.999955,242603735,0.606509,36073561,0.090184,78677296,0.393386,17840028708,89.200144
fb_200M_uint64,200000000,1.000000,murmur3_128_city,fastrange64,0,11,1.000042,73580253,0.367901,52849502,0.264248,126429755,0.632149,14390625708,71.953129
consecutive_200M_uint64,200000000,1.000000,xxh64,fastrange64,0,12,1.000029,73577698,0.367888,52845794,0.264229,126423492,0.632117,8419340288,42.096701
consecutive_200M_uint64,200000000,0.250000,murmur3_128_low,fast_modulo,0,7,1.000036,623047418,0.778809,21205898,0.026507,44253316,0.221267,19131543660,95.657718
consecutive_200M_uint64,200000000,0.500000,murmur3_128_xor,fast_modulo,0,10,0.999958,242606173,0.606515,36077920,0.090195,78684093,0.393420,17652757284,88.263786
fb_200M_uint64,200000000,0.750000,murmur3_128_xor,fastrange64,0,11,1.000005,125963350,0.472363,46226146,0.173348,105522830,0.527614,14640196717,73.200984
consecutive_200M_uint64,200000000,1.000000,xxh64,fast_modulo,0,10,0.999978,73574432,0.367872,52850469,0.264252,126424901,0.632125,9985842022,49.929210
