dataset,numelements,load_factor,bucket_size,hashtable,hash,reducer,payload,insert_nanoseconds_total,insert_nanoseconds_per_key,avg_lookup_nanoseconds_total,avg_lookup_nanoseconds_per_key,median_lookup_nanoseconds_total,median_lookup_nanoseconds_per_key,unsuccessful_lookup_percent,num_runs,primary_key_ratio,empty_buckets,min_chain_length,max_chain_length,additional_buckets,empty_additional_slots,min_psl,max_psl,total_psl
osm_cellids_200M_uint64,200000000,1.000000,1,chained,xxh3,fast_modulo,16,20453533512,102.267668,46308811314,231.544057,46300897545,231.504488,0.000000,7,,73577875,0,10,73577875,0,,,
osm_cellids_200M_uint64,200000000,1.000000,4,chained,xxh3,fast_modulo,16,18972356876,94.861784,46383935455,231.919677,46383527798,231.917639,0.000000,7,,73577875,0,3,52966674,138288821,,,
osm_cellids_200M_uint64,200000000,0.800000,1,chained,aqua0_64,fast_modulo,16,16764783531,83.823918,45320265375,226.601327,45314772801,226.573864,0.000000,7,,112334163,0,9,62334163,0,,,
osm_cellids_200M_uint64,200000000,0.800000,4,chained,aqua0_64,fast_modulo,16,15795834119,78.979171,44671068820,223.355344,44639365884,223.196829,0.000000,7,,112334163,0,3,47848414,129059493,,,
osm_cellids_200M_uint64,200000000,0.800000,1,chained,aqua0_64,fast_modulo,64,23656340832,118.281704,55030792679,275.153963,55012684867,275.063424,0.000000,7,,112334163,0,9,62334163,0,,,
osm_cellids_200M_uint64,200000000,0.800000,4,chained,aqua0_64,fast_modulo,64,24061977869,120.309889,55495034765,277.475174,55478627793,277.393139,0.000000,7,,112334163,0,3,47848414,129059493,,,
osm_cellids_200M_uint64,200000000,0.800000,1,chained,xxh3,fast_modulo,16,17944329034,89.721645,45376534443,226.882672,45423252856,227.116264,0.000000,7,,112332116,0,9,62332116,0,,,
osm_cellids_200M_uint64,200000000,0.800000,4,chained,xxh3,fast_modulo,16,17513518733,87.567594,45501935731,227.509679,45487619418,227.438097,0.000000,7,,112332116,0,3,47848541,129062048,,,
osm_cellids_200M_uint64,200000000,0.800000,1,chained,xxh3,fast_modulo,64,24427887247,122.139436,55492977737,277.464889,55490788033,277.453940,0.000000,7,,112332116,0,9,62332116,0,,,
osm_cellids_200M_uint64,200000000,0.800000,4,chained,xxh3,fast_modulo,64,25188652735,125.943264,56300063274,281.500316,55836046878,279.180234,0.000000,7,,112332116,0,3,47848541,129062048,,,
wiki_ts_200M_uint64,90437011,0.980000,8,cuckoo_8_balanced_kicking,murmur_finalizer64-murmur3_fin64_2,fast_modulo-fast_modulo,16,19778973779,218.704417,21579779992,238.616687,21579523537,238.613852,0.000000,21,0.613990,,,,,,,,
wiki_ts_200M_uint64,90437011,0.980000,8,cuckoo_8_balanced_kicking,murmur_finalizer64-murmur3_fin64_2,fast_modulo-fast_modulo,64,31481125149,348.100018,26358668215,291.458861,26355859729,291.427806,0.000000,21,0.613990,,,,,,,,
wiki_ts_200M_uint64,90437011,0.950000,8,cuckoo_8_balanced_kicking,murmur_finalizer64-murmur3_fin64_2,fast_modulo-fast_modulo,16,17261192290,190.864250,21392042832,236.540799,21390170986,236.520101,0.000000,21,0.650330,,,,,,,,
wiki_ts_200M_uint64,90437011,0.950000,8,cuckoo_8_balanced_kicking,murmur_finalizer64-murmur3_fin64_2,fast_modulo-fast_modulo,64,28557825642,315.775868,25830347491,285.616997,25817967314,285.480104,0.000000,11,0.650276,,,,,,,,
fb_200M_uint64,200000000,1.000000,1,chained,aqua0_64,fast_modulo,64,31777546798,158.887734,57531574163,287.657871,57741184837,288.705924,0.000000,7,,73569969,0,9,73569968,0,,,
fb_200M_uint64,200000000,1.000000,4,chained,aqua0_64,fast_modulo,64,30436769843,152.183849,57421230503,287.106153,57428763753,287.143819,0.000000,7,,73569969,0,3,52963599,138284428,,,
fb_200M_uint64,200000000,1.000000,1,chained,murmur_finalizer64,fast_modulo,64,27123149444,135.615747,56594228157,282.971141,56555804144,282.779021,0.000000,7,,73569566,0,10,73569565,0,,,
fb_200M_uint64,200000000,1.000000,4,chained,murmur_finalizer64,fast_modulo,64,27744359583,138.721798,57679900703,288.399504,57676519634,288.382598,0.000000,7,,73569566,0,3,52961515,138276495,,,
fb_200M_uint64,200000000,1.000000,1,chained,xxh3,fast_modulo,64,27588179919,137.940900,57776328510,288.881643,57755961624,288.779808,0.000000,7,,73584564,0,10,73584563,0,,,
fb_200M_uint64,200000000,1.000000,4,chained,xxh3,fast_modulo,64,26841883758,134.209419,57973886645,289.869433,57978866013,289.894330,0.000000,7,,73584564,0,3,52972908,138307069,,,
wiki_ts_200M_uint64,90437011,1.000000,1,chained,aqua0_64,fast_modulo,64,10571269416,116.890964,22778427963,251.870641,22771332515,251.792184,0.000000,7,,33273195,0,10,33273195,0,,,
wiki_ts_200M_uint64,90437011,1.000000,4,chained,aqua0_64,fast_modulo,64,10402695578,115.026973,23207436898,256.614373,23222614939,256.782203,0.000000,7,,33273195,0,3,23956444,62552581,,,
wiki_ts_200M_uint64,90437011,1.000000,1,chained,murmur_finalizer64,fast_modulo,64,10452603643,115.578827,23603542403,260.994278,22641985379,250.361938,0.000000,7,,33270323,0,9,33270323,0,,,
wiki_ts_200M_uint64,90437011,1.000000,4,chained,murmur_finalizer64,fast_modulo,64,10646562171,117.723508,23526612336,260.143630,23507263994,259.929687,0.000000,7,,33270323,0,3,23952146,62538261,,,
wiki_ts_200M_uint64,90437011,1.000000,1,chained,xxh3,fast_modulo,64,10834418521,119.800714,24055562752,265.992457,23266452983,257.266939,0.000000,7,,33268453,0,9,33268453,0,,,
wiki_ts_200M_uint64,90437011,1.000000,4,chained,xxh3,fast_modulo,64,10862849004,120.115082,23416057264,258.921176,23450699000,259.304224,0.000000,7,,33268453,0,3,23950729,62534463,,,
osm_cellids_200M_uint64,200000000,1.000000,1,chained,aqua0_64,fast_modulo,64,28027948002,140.139740,57615305268,288.076526,57162044954,285.810225,0.000000,7,,73571514,0,10,73571514,0,,,
osm_cellids_200M_uint64,200000000,1.000000,4,chained,aqua0_64,fast_modulo,64,30173475837,150.867379,59368561902,296.842810,58170751626,290.853758,0.000000,7,,73571514,0,3,52961987,138276434,,,
osm_cellids_200M_uint64,200000000,1.000000,1,chained,murmur_finalizer64,fast_modulo,64,27347752071,136.738760,57109516660,285.547583,56657574060,283.287870,0.000000,7,,73581540,0,10,73581540,0,,,
osm_cellids_200M_uint64,200000000,1.000000,4,chained,murmur_finalizer64,fast_modulo,64,30409620715,152.048104,59573613473,297.868067,59894534695,299.472673,0.000000,7,,73581540,0,3,52970935,138302200,,,
osm_cellids_200M_uint64,200000000,1.000000,1,chained,xxh3,fast_modulo,64,27629093796,138.145469,59085566709,295.427834,57991225239,289.956126,0.000000,7,,73577875,0,10,73577875,0,,,
osm_cellids_200M_uint64,200000000,1.000000,4,chained,xxh3,fast_modulo,64,27264478304,136.322392,58173625167,290.868126,58165166366,290.825832,0.000000,7,,73577875,0,3,52966674,138288821,,,
consecutive_200M_uint64,200000000,1.000000,1,chained,aqua0_64,fast_modulo,64,27146749398,135.733747,57113917957,285.569590,57077847335,285.389237,0.000000,7,,73575206,0,10,73575206,0,,,
consecutive_200M_uint64,200000000,1.000000,4,chained,aqua0_64,fast_modulo,64,29263224407,146.316122,57587203799,287.936019,57576088891,287.880444,0.000000,7,,73575206,0,3,52967758,138295826,,,
consecutive_200M_uint64,200000000,1.000000,1,chained,murmur_finalizer64,fast_modulo,64,27322876081,136.614380,56632965503,283.164828,56627264413,283.136322,0.000000,7,,73577944,0,10,73577944,0,,,
consecutive_200M_uint64,200000000,1.000000,4,chained,murmur_finalizer64,fast_modulo,64,26842915785,134.214579,57806486583,289.032433,57813508035,289.067540,0.000000,7,,73577944,0,3,52969015,138298116,,,
consecutive_200M_uint64,200000000,1.000000,1,chained,xxh3,fast_modulo,64,27611692253,138.058461,57872530273,289.362651,57867641118,289.338206,0.000000,7,,73576465,0,10,73576465,0,,,
consecutive_200M_uint64,200000000,1.000000,4,chained,xxh3,fast_modulo,64,27225069126,136.125346,58067340077,290.336700,58058391619,290.291958,0.000000,7,,73576465,0,3,52963809,138278771,,,
gapped_1percent_200M_uint64,200000000,1.000000,1,chained,aqua0_64,fast_modulo,64,27139509730,135.697549,57082258561,285.411293,57077935476,285.389677,0.000000,7,,73575683,0,11,73575683,0,,,
gapped_1percent_200M_uint64,200000000,1.000000,4,chained,aqua0_64,fast_modulo,64,27732624497,138.663122,57537301462,287.686507,57526923437,287.634617,0.000000,7,,73575683,0,3,52967737,138295265,,,
gapped_1percent_200M_uint64,200000000,1.000000,1,chained,murmur_finalizer64,fast_modulo,64,27236240274,136.181201,56593307945,282.966540,56588422847,282.942114,0.000000,7,,73577481,0,10,73577481,0,,,
gapped_1percent_200M_uint64,200000000,1.000000,4,chained,murmur_finalizer64,fast_modulo,64,27706106756,138.530534,57758352400,288.791762,57763917139,288.819586,0.000000,7,,73577481,0,3,52968791,138297683,,,
gapped_1percent_200M_uint64,200000000,1.000000,1,chained,xxh3,fast_modulo,64,27644726694,138.223633,57783029340,288.915147,57780519635,288.902598,0.000000,7,,73576841,0,10,73576841,0,,,
gapped_1percent_200M_uint64,200000000,1.000000,4,chained,xxh3,fast_modulo,64,27636190899,138.180954,58013145517,290.065728,58009175618,290.045878,0.000000,7,,73576841,0,3,52962634,138273695,,,
gapped_10percent_200M_uint64,200000000,1.000000,1,chained,aqua0_64,fast_modulo,64,27020306079,135.101530,57109450795,285.547254,57095964757,285.479824,0.000000,7,,73576739,0,11,73576739,0,,,
gapped_10percent_200M_uint64,200000000,1.000000,4,chained,aqua0_64,fast_modulo,64,27149431577,135.747158,57548983860,287.744919,57542268257,287.711341,0.000000,7,,73576739,0,3,52972445,138313041,,,
gapped_10percent_200M_uint64,200000000,1.000000,1,chained,murmur_finalizer64,fast_modulo,64,27464058094,137.320290,56622863301,283.114317,56625458193,283.127291,0.000000,7,,73571348,0,11,73571348,0,,,
gapped_10percent_200M_uint64,200000000,1.000000,4,chained,murmur_finalizer64,fast_modulo,64,27213404854,136.067024,57786205846,288.931029,57788314125,288.941571,0.000000,7,,73571348,0,3,52962870,138280132,,,
gapped_10percent_200M_uint64,200000000,1.000000,1,chained,xxh3,fast_modulo,64,27687232442,138.436162,57856258428,289.281292,57834365140,289.171826,0.000000,7,,73575684,0,10,73575684,0,,,
gapped_10percent_200M_uint64,200000000,1.000000,4,chained,xxh3,fast_modulo,64,26960140683,134.800703,58046400412,290.232002,58053727657,290.268638,0.000000,7,,73575684,0,3,52966640,138290876,,,
