dataset,compiler,machine,load_factor,reducer,hash,max_in_single_slot,empty_slots,expected_empty_slots,colliding_slots,expected_colliding_slots,colliding_keys,expected_colliding_keys,exclusive_slots,expected_exclusive_slots,,sample_size
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange64,meow64_upp,9,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fast_modulo,murmur3_128_city,10,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange64,city128_upp,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fast_modulo,city128_upp,9,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange64,murmur_finalizer64,9,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fast_modulo,aqua1_64,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fast_modulo,xxh64,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange64,city128_xor,9,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange64,murmur3_128_xor,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fast_modulo,murmur3_128_upp,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fast_modulo,city128_low,9,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange64,xxh64,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange64,xxh3_128_xor,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fast_modulo,murmur_finalizer64,9,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange64,murmur3_128_city,9,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange64,meow64_low,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange32,xxh3_128_xor,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange64,xxh3,10,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fast_modulo,xxh3_128_low,9,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fast_modulo,xxh3_128_city,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fast_modulo,city64,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fast_modulo,city128_city,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange32,city128_xor,9,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fast_modulo,meow64_upp,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fast_modulo,xxh3_128_upp,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange64,murmur3_128_low,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange64,xxh3_128_upp,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange32,murmur3_128_xor,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fast_modulo,aqua0_64,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fast_modulo,city128_xor,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange64,aqua1_64,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange64,xxh3_128_city,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange32,xxh3,9,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fast_modulo,xxh3,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange32,murmur3_128_low,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange64,city128_low,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange32,city128_city,7,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange32,aqua0_64,9,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange32,xxh3_128_upp,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fast_modulo,murmur3_128_low,9,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fast_modulo,murmur3_128_xor,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange32,xxh3_128_city,9,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange32,city128_upp,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange32,xxh3_128_low,9,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange32,aqua1_64,9,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange32,xxh64,9,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange32,meow64_upp,9,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange64,murmur3_128_upp,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange32,city128_low,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange32,city64,10,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange32,murmur3_128_city,9,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange64,city64,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fast_modulo,meow64_low,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange32,murmur3_128_upp,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange64,xxh3_128_low,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange32,murmur_finalizer64,9,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange32,meow64_low,8,0.61,0.61,0.09,0.09,0.39,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fast_modulo,tabulation_4x255_64,9,0.61,0.61,0.09,0.09,0.40,0.39,0.30,0.30,,
wiki_ts_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.5,fastrange64,tabulation_8x255_64,10,0.61,0.61,0.09,0.09,0.40,0.39,0.30,0.30,,
